t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est
23.97,9.74067,9.7334,-2.56327,-2.60387,47.94,47.9657,-1.55679,-1.5465,-5.84162,-5.82322,2,1.98343,-0.310544,-0.318708,-0.174849,-0.178312,0.784785,0.781983,-0.0782918,-0.108369,0.209183,0.204742,0.00411369,0.00329465
23.98,9.72493,9.71749,-2.62163,-2.66228,47.96,47.9858,-1.5916,-1.58191,-5.83115,-5.81244,2,1.98303,-0.311317,-0.319796,-0.172761,-0.17652,0.784826,0.782009,-0.076249,-0.106505,0.208315,0.205187,0.00409924,0.00330333
23.99,9.70884,9.70121,-2.67989,-2.72056,47.98,48.006,-1.62631,-1.61727,-5.82047,-5.80146,2,1.98265,-0.312069,-0.320863,-0.170683,-0.174722,0.784867,0.782039,-0.074263,-0.104659,0.207407,0.205607,0.00408469,0.00330935
24,9.6924,9.68458,-2.73804,-2.77872,48,48.0261,-1.66092,-1.65258,-5.80961,-5.79029,2,1.98227,-0.312802,-0.321909,-0.168613,-0.172918,0.784908,0.782073,-0.0723353,-0.102836,0.206461,0.206004,0.00407003,0.00331293
24.01,9.67562,9.66758,-2.79608,-2.83675,48.02,48.0463,-1.69543,-1.68784,-5.79854,-5.77892,2,1.98191,-0.313516,-0.322935,-0.166554,-0.171108,0.784948,0.782112,-0.0704669,-0.101036,0.205481,0.206377,0.00405527,0.00331377
24.02,9.6585,9.65022,-2.85401,-2.89466,48.04,48.0664,-1.72984,-1.72304,-5.78729,-5.76735,2,1.98155,-0.314212,-0.323939,-0.164504,-0.169292,0.784989,0.782154,-0.0686588,-0.0992601,0.204469,0.206727,0.0040404,0.00331193
24.03,9.64103,9.6325,-2.91182,-2.95243,48.06,48.0865,-1.76415,-1.75818,-5.77584,-5.75558,2,1.9812,-0.314889,-0.324923,-0.162464,-0.167471,0.785029,0.782201,-0.066912,-0.0975072,0.203429,0.207055,0.00402543,0.00330728
24.04,9.62321,9.61442,-2.96953,-3.01008,48.08,48.1066,-1.79836,-1.79326,-5.76421,-5.74363,2,1.98087,-0.31555,-0.325885,-0.160435,-0.165644,0.785069,0.782252,-0.0652272,-0.0957815,0.202363,0.20736,0.00401037,0.00329985
24.05,9.60506,9.59599,-3.02711,-3.06758,48.1,48.1266,-1.83247,-1.82828,-5.75239,-5.73148,2,1.98054,-0.316194,-0.326827,-0.158417,-0.163811,0.785109,0.782307,-0.0636052,-0.0940814,0.201274,0.207642,0.0039952,0.0032896
24.06,9.58656,9.5772,-3.08457,-3.12496,48.12,48.1467,-1.86648,-1.86324,-5.74039,-5.71914,2,1.98023,-0.316822,-0.327747,-0.15641,-0.161972,0.785149,0.782367,-0.0620464,-0.092409,0.200165,0.207902,0.00397993,0.00327657
24.07,9.56773,9.55806,-3.14192,-3.18221,48.14,48.1667,-1.90039,-1.89815,-5.72821,-5.70662,2,1.97993,-0.317435,-0.328647,-0.154414,-0.160127,0.785189,0.782431,-0.0605514,-0.0907621,0.19904,0.208142,0.00396457,0.00326054
24.08,9.54856,9.53855,-3.19914,-3.23932,48.16,48.1867,-1.9342,-1.93299,-5.71584,-5.6939,2,1.97964,-0.318034,-0.329526,-0.152429,-0.158276,0.785228,0.782499,-0.0591205,-0.0891442,0.197901,0.208362,0.0039491,0.00324173
24.09,9.52905,9.5187,-3.25623,-3.2963,48.18,48.2067,-1.96791,-1.96777,-5.7033,-5.681,2,1.97937,-0.318618,-0.330385,-0.150456,-0.156419,0.785268,0.782572,-0.0577539,-0.0875541,0.196751,0.208561,0.00393355,0.00322
24.1,9.5092,9.4985,-3.3132,-3.35314,48.2,48.2267,-2.00152,-2.00249,-5.69058,-5.66791,2,1.97911,-0.319189,-0.331222,-0.148494,-0.154556,0.785307,0.782649,-0.0564516,-0.0859943,0.195594,0.20874,0.00391789,0.00319533
24.11,9.48902,9.47795,-3.37004,-3.40984,48.22,48.2467,-2.03502,-2.03714,-5.67769,-5.65463,2,1.97885,-0.319747,-0.332039,-0.146544,-0.152687,0.785346,0.78273,-0.0552137,-0.0844624,0.194433,0.2089,0.00390215,0.00316774
24.12,9.4685,9.45705,-3.42675,-3.46641,48.24,48.2667,-2.06843,-2.07172,-5.66462,-5.64118,2,1.97862,-0.320293,-0.332836,-0.144606,-0.150812,0.785385,0.782816,-0.05404,-0.0829606,0.19327,0.20904,0.00388631,0.00313728
24.13,9.44765,9.4358,-3.48333,-3.52283,48.26,48.2866,-2.10173,-2.10624,-5.65138,-5.62754,2,1.97839,-0.320828,-0.333613,-0.142679,-0.148931,0.785424,0.782906,-0.0529303,-0.0814877,0.192109,0.209164,0.00387038,0.00310389
24.14,9.42646,9.4142,-3.53978,-3.57912,48.28,48.3066,-2.13493,-2.1407,-5.63798,-5.61372,2,1.97818,-0.321352,-0.334369,-0.140763,-0.147044,0.785463,0.783,-0.0518842,-0.0800433,0.190953,0.209269,0.00385435,0.00306762
24.15,9.40495,9.39226,-3.59609,-3.63527,48.3,48.3265,-2.16804,-2.17508,-5.6244,-5.59972,2,1.97798,-0.321866,-0.335104,-0.13886,-0.14515,0.785501,0.783099,-0.0509012,-0.0786314,0.189804,0.209357,0.00383824,0.00302842
24.16,9.3831,9.36998,-3.65227,-3.69128,48.32,48.3464,-2.20104,-2.2094,-5.61066,-5.58555,2,1.97779,-0.322371,-0.33582,-0.136967,-0.143251,0.785539,0.783202,-0.0499806,-0.077247,0.188665,0.209427,0.00382204,0.0029865
24.17,9.36093,9.34736,-3.70831,-3.74715,48.34,48.3663,-2.23394,-2.24365,-5.59676,-5.5712,2,1.97762,-0.322866,-0.336517,-0.135086,-0.141345,0.785577,0.783309,-0.0491219,-0.0758925,0.18754,0.209484,0.00380575,0.0029417
24.18,9.33842,9.32439,-3.7642,-3.80287,48.36,48.3862,-2.26674,-2.27783,-5.58269,-5.55667,2,1.97746,-0.323353,-0.337193,-0.133216,-0.139433,0.785615,0.78342,-0.0483242,-0.0745674,0.186431,0.209523,0.00378937,0.00289413
24.19,9.31559,9.30108,-3.81996,-3.85846,48.38,48.406,-2.29945,-2.31193,-5.56845,-5.54196,2,1.97731,-0.323833,-0.33785,-0.131358,-0.137515,0.785653,0.783535,-0.0475866,-0.0732728,0.185342,0.209548,0.00377291,0.00284378
24.2,9.29244,9.27744,-3.87557,-3.9139,48.4,48.4259,-2.33205,-2.34597,-5.55406,-5.52708,2,1.97718,-0.324305,-0.338487,-0.12951,-0.13559,0.785691,0.783654,-0.046908,-0.0720097,0.184274,0.209558,0.00375637,0.00279083
24.21,9.26895,9.25346,-3.93104,-3.96919,48.42,48.4458,-2.36456,-2.37993,-5.53951,-5.51203,2,1.97706,-0.324771,-0.339106,-0.127672,-0.13366,0.785728,0.783777,-0.0462873,-0.0707702,0.18323,0.209556,0.00373974,0.00273513
24.22,9.24515,9.22915,-3.98636,-4.02434,48.44,48.4656,-2.39696,-2.41381,-5.5248,-5.49681,2,1.97695,-0.325231,-0.339705,-0.125845,-0.131722,0.785766,0.783904,-0.0457233,-0.0695641,0.182214,0.20954,0.00372302,0.00267688
24.23,9.22101,9.2045,-4.04154,-4.07935,48.46,48.4854,-2.42927,-2.44763,-5.50993,-5.48142,2,1.97686,-0.325686,-0.340286,-0.124028,-0.129779,0.785803,0.784035,-0.0452146,-0.0683824,0.181228,0.209514,0.00370623,0.00261605
24.24,9.19656,9.17951,-4.09656,-4.13421,48.48,48.5053,-2.46149,-2.48136,-5.49491,-5.46585,2,1.97678,-0.326135,-0.340848,-0.12222,-0.127829,0.78584,0.78417,-0.0447599,-0.0672315,0.180273,0.209474,0.00368935,0.0025527
24.25,9.17178,9.1542,-4.15143,-4.18892,48.5,48.5251,-2.4936,-2.51502,-5.47973,-5.45012,2,1.97671,-0.326581,-0.341391,-0.120422,-0.125874,0.785877,0.784308,-0.0443576,-0.0661064,0.179354,0.209423,0.00367239,0.00248707
24.26,9.14669,9.12856,-4.20615,-4.24349,48.52,48.5449,-2.52562,-2.5486,-5.46439,-5.43422,2,1.97666,-0.327023,-0.341917,-0.118633,-0.123911,0.785913,0.78445,-0.0440061,-0.0650095,0.178471,0.209362,0.00365536,0.00241901
24.27,9.12127,9.10258,-4.26072,-4.2979,48.54,48.5647,-2.55755,-2.5821,-5.4489,-5.41815,2,1.97661,-0.327461,-0.342424,-0.116853,-0.121943,0.78595,0.784594,-0.0437037,-0.0639386,0.177628,0.209291,0.00363825,0.00234861
24.28,9.09554,9.07629,-4.31513,-4.35217,48.56,48.5845,-2.58938,-2.61551,-5.43326,-5.40192,2,1.97659,-0.327897,-0.342914,-0.11508,-0.119968,0.785986,0.784743,-0.0434487,-0.0628927,0.176826,0.209213,0.00362106,0.00227613
24.29,9.06949,9.04966,-4.36939,-4.40629,48.58,48.6042,-2.62111,-2.64884,-5.41747,-5.38552,2,1.97657,-0.32833,-0.343386,-0.113316,-0.117986,0.786022,0.784894,-0.0432391,-0.061874,0.176068,0.209125,0.00360379,0.00220153
24.3,9.04312,9.02272,-4.42348,-4.46024,48.6,48.624,-2.65275,-2.68208,-5.40152,-5.36896,2,1.97657,-0.328762,-0.34384,-0.111559,-0.115999,0.786058,0.785049,-0.0430731,-0.0608772,0.175355,0.209032,0.00358645,0.00212489
24.31,9.01643,8.99545,-4.47742,-4.51404,48.62,48.6438,-2.6843,-2.71524,-5.38543,-5.35224,2,1.97657,-0.329192,-0.344278,-0.109809,-0.114005,0.786094,0.785206,-0.0429486,-0.0599053,0.17469,0.20893,0.00356903,0.00204623
24.32,8.98943,8.96786,-4.53119,-4.5677,48.64,48.6635,-2.71575,-2.74831,-5.36918,-5.33535,2,1.97659,-0.329621,-0.344699,-0.108065,-0.112005,0.786129,0.785367,-0.0428636,-0.0589554,0.174075,0.208824,0.00355155,0.00196579
24.33,8.96212,8.93995,-4.5848,-4.6212,48.66,48.6833,-2.74711,-2.78129,-5.35279,-5.3183,2,1.97663,-0.330049,-0.345104,-0.106327,-0.109999,0.786165,0.78553,-0.042816,-0.0580285,0.17351,0.208712,0.00353399,0.00188366
24.34,8.93449,8.91172,-4.63824,-4.67454,48.68,48.703,-2.77838,-2.81418,-5.33624,-5.30109,2,1.97667,-0.330478,-0.345492,-0.104594,-0.107986,0.7862,0.785695,-0.0428035,-0.0571225,0.172998,0.208596,0.00351636,0.00179985
24.35,8.90655,8.88317,-4.69152,-4.72771,48.7,48.7228,-2.80956,-2.84697,-5.31954,-5.28372,2,1.97673,-0.330906,-0.345864,-0.102867,-0.105967,0.786235,0.785863,-0.0428238,-0.0562356,0.17254,0.208475,0.00349865,0.0017145
24.36,8.8783,8.85431,-4.74463,-4.78073,48.72,48.7425,-2.84064,-2.87967,-5.3027,-5.2662,2,1.97679,-0.331334,-0.34622,-0.101143,-0.103942,0.78627,0.786033,-0.0428747,-0.0553701,0.172138,0.208352,0.00348088,0.00162767
24.37,8.84974,8.82513,-4.79758,-4.83358,48.74,48.7622,-2.87164,-2.91227,-5.28571,-5.24851,2,1.97687,-0.331763,-0.34656,-0.0994239,-0.10191,0.786305,0.786206,-0.0429539,-0.0545222,0.171793,0.208228,0.00346305,0.00153952
24.38,8.82087,8.79565,-4.85035,-4.88626,48.76,48.782,-2.90255,-2.94477,-5.26856,-5.23067,2,1.97696,-0.332193,-0.346886,-0.0977074,-0.0998725,0.786339,0.78638,-0.0430588,-0.0536913,0.171506,0.208101,0.00344514,0.00145015
24.39,8.79169,8.76585,-4.90295,-4.93878,48.78,48.8017,-2.93336,-2.97717,-5.25127,-5.21267,2,1.97706,-0.332624,-0.347196,-0.0959936,-0.0978287,0.786374,0.786556,-0.0431871,-0.0528776,0.171277,0.207976,0.00342717,0.00135967
24.4,8.7622,8.73574,-4.95537,-4.99113,48.8,48.8214,-2.96409,-3.00946,-5.23383,-5.19451,2,1.97717,-0.333057,-0.347491,-0.0942817,-0.0957788,0.786408,0.786734,-0.0433363,-0.052079,0.171109,0.207851,0.00340914,0.00126816
24.41,8.7324,8.70532,-5.00762,-5.04332,48.82,48.8411,-2.99472,-3.04165,-5.21625,-5.1762,2,1.97729,-0.333491,-0.347772,-0.0925712,-0.0937224,0.786442,0.786913,-0.0435039,-0.0512952,0.171002,0.207727,0.00339104,0.00117578
24.42,8.7023,8.67459,-5.0597,-5.09532,48.84,48.8608,-3.02527,-3.07373,-5.19851,-5.15774,2,1.97742,-0.333927,-0.348039,-0.0908614,-0.0916603,0.786476,0.787094,-0.0436872,-0.0505247,0.170957,0.207603,0.00337287,0.00108269
24.43,8.6719,8.64355,-5.11159,-5.14716,48.86,48.8805,-3.05573,-3.1057,-5.18062,-5.13912,2,1.97756,-0.334365,-0.348292,-0.0891518,-0.089592,0.786509,0.787276,-0.0438839,-0.0497667,0.170974,0.207485,0.00335465,0.000988964
24.44,8.64119,8.61221,-5.16331,-5.19881,48.88,48.9002,-3.0861,-3.13755,-5.16259,-5.12035,2,1.97771,-0.334805,-0.348531,-0.0874417,-0.0875176,0.786543,0.787458,-0.0440912,-0.0490195,0.171053,0.207367,0.00333636,0.000894703
24.45,8.61018,8.58057,-5.21484,-5.25029,48.9,48.9199,-3.11639,-3.16929,-5.1444,-5.10142,2,1.97787,-0.335247,-0.348756,-0.0857305,-0.0854372,0.786576,0.787642,-0.0443067,-0.0482811,0.171196,0.207258,0.00331801,0.000799954
24.46,8.57886,8.54863,-5.2662,-5.30157,48.92,48.9396,-3.14658,-3.20091,-5.12607,-5.08235,2,1.97804,-0.335691,-0.348968,-0.0840176,-0.0833513,0.786609,0.787826,-0.0445276,-0.047553,0.171401,0.207152,0.00329961,0.000705063
24.47,8.54725,8.51638,-5.31737,-5.35267,48.94,48.9593,-3.17669,-3.23241,-5.10759,-5.06312,2,1.97821,-0.336137,-0.349167,-0.0823023,-0.0812591,0.786642,0.788011,-0.0447514,-0.0468319,0.171671,0.20705,0.00328114,0.000609912
24.48,8.51533,8.48383,-5.36835,-5.40359,48.96,48.979,-3.20671,-3.26378,-5.08895,-5.04374,2,1.9784,-0.336586,-0.349354,-0.080584,-0.079161,0.786675,0.788196,-0.0449755,-0.0461185,0.172003,0.206958,0.00326262,0.000514731
24.49,8.48311,8.45098,-5.41914,-5.45432,48.98,48.9987,-3.23664,-3.29504,-5.07016,-5.02421,2,1.97859,-0.337037,-0.349528,-0.078862,-0.0770571,0.786707,0.788382,-0.0451973,-0.0454094,0.172399,0.206872,0.00324404,0.000419624
24.5,8.4506,8.41784,-5.46975,-5.50486,49,49.0184,-3.26649,-3.32616,-5.05123,-5.00454,2,1.97879,-0.33749,-0.34969,-0.0771358,-0.0749476,0.78674,0.788567,-0.0454142,-0.0447048,0.172858,0.206793,0.00322541,0.000324789
24.51,8.41778,8.38439,-5.52017,-5.5552,49.02,49.0381,-3.29625,-3.35715,-5.03214,-4.98471,2,1.97899,-0.337945,-0.34984,-0.0754047,-0.0728322,0.786772,0.788752,-0.0456236,-0.0440022,0.17338,0.206725,0.00320672,0.000230208
24.52,8.38467,8.35065,-5.57039,-5.60535,49.04,49.0578,-3.32592,-3.38802,-5.0129,-4.96473,2,1.97921,-0.338402,-0.349979,-0.073668,-0.070711,0.786804,0.788937,-0.045823,-0.0433037,0.173964,0.206666,0.00318798,0.000136107
24.53,8.35126,8.31661,-5.62043,-5.65529,49.06,49.0774,-3.3555,-3.41874,-4.9935,-4.9446,2,1.97943,-0.338862,-0.350106,-0.0719252,-0.0685844,0.786836,0.789121,-0.0460098,-0.0426052,0.174609,0.206619,0.00316919,4.25652e-05
24.54,8.31756,8.28228,-5.67026,-5.70504,49.08,49.0971,-3.38499,-3.44933,-4.97395,-4.92433,2,1.97965,-0.339323,-0.350221,-0.0701756,-0.0664521,0.786867,0.789305,-0.0461815,-0.0419054,0.175315,0.20658,0.00315035,-5.03324e-05
24.55,8.28356,8.24766,-5.7199,-5.75457,49.1,49.1168,-3.4144,-3.47977,-4.95425,-4.90391,2,1.97989,-0.339785,-0.350327,-0.0684187,-0.0643147,0.786899,0.789487,-0.0463356,-0.0412043,0.176081,0.206555,0.00313145,-0.00014241
24.56,8.24927,8.21274,-5.76935,-5.8039,49.12,49.1365,-3.44372,-3.51008,-4.93439,-4.88334,2,1.98012,-0.340249,-0.35042,-0.0666538,-0.0621713,0.78693,0.789669,-0.0464698,-0.040501,0.176906,0.20654,0.00311251,-0.000233594
24.57,8.21469,8.17753,-5.81859,-5.85302,49.14,49.1562,-3.47294,-3.54024,-4.91437,-4.86262,2,1.98037,-0.340715,-0.350504,-0.0648804,-0.0600225,0.786961,0.789849,-0.0465815,-0.0397937,0.177789,0.206541,0.00309351,-0.000323795
24.58,8.17982,8.14202,-5.86763,-5.90194,49.16,49.1759,-3.50208,-3.57025,-4.8942,-4.84175,2,1.98062,-0.341181,-0.350578,-0.0630978,-0.0578681,0.786992,0.790028,-0.0466685,-0.039081,0.178729,0.206551,0.00307447,-0.000412844
24.59,8.14465,8.10623,-5.91647,-5.95063,49.18,49.1956,-3.53113,-3.60011,-4.87387,-4.82073,2,1.98087,-0.341648,-0.350642,-0.0613056,-0.0557087,0.787022,0.790206,-0.0467284,-0.0383618,0.179724,0.20658,0.00305538,-0.00050072
24.6,8.10919,8.07015,-5.96511,-5.99912,49.2,49.2152,-3.56009,-3.62983,-4.85339,-4.79957,2,1.98113,-0.342115,-0.350695,-0.0595032,-0.0535436,0.787053,0.790382,-0.046759,-0.0376347,0.180773,0.206621,0.00303625,-0.000587296
24.61,8.07345,8.03377,-6.01354,-6.04738,49.22,49.235,-3.58896,-3.65939,-4.83274,-4.77825,2,1.98139,-0.342583,-0.35074,-0.05769,-0.0513735,0.787083,0.790556,-0.046758,-0.0369022,0.181875,0.206678,0.00301707,-0.000672434
24.62,8.03741,7.99711,-6.06177,-6.09542,49.24,49.2547,-3.61773,-3.68879,-4.81193,-4.75679,2,1.98166,-0.34305,-0.350774,-0.0558655,-0.0491982,0.787113,0.790727,-0.0467234,-0.0361579,0.183027,0.20675,0.00299785,-0.000755992
24.63,8.00109,7.96016,-6.10978,-6.14323,49.26,49.2743,-3.64642,-3.71804,-4.79097,-4.73519,2,1.98193,-0.343517,-0.3508,-0.0540292,-0.0470181,0.787143,0.790897,-0.0466531,-0.0354045,0.184229,0.206836,0.00297858,-0.000838038
24.64,7.96449,7.92292,-6.15758,-6.19083,49.28,49.2941,-3.67501,-3.74713,-4.76984,-4.71343,2,1.9822,-0.343983,-0.350817,-0.0521807,-0.0448324,0.787173,0.791065,-0.046545,-0.0346388,0.185478,0.20694,0.00295928,-0.000918455
24.65,7.92759,7.8854,-6.20518,-6.2382,49.3,49.3138,-3.7035,-3.77606,-4.74855,-4.69153,2,1.98248,-0.344448,-0.350825,-0.0503195,-0.0426416,0.787202,0.791229,-0.0463973,-0.0338625,0.186773,0.20706,0.00293993,-0.000997022
24.66,7.89042,7.84758,-6.25255,-6.28535,49.32,49.3335,-3.73191,-3.80482,-4.7271,-4.66947,2,1.98275,-0.344911,-0.350824,-0.0484451,-0.040446,0.787232,0.791392,-0.046208,-0.0330714,0.188111,0.207198,0.00292054,-0.00107387
24.67,7.85296,7.80948,-6.29972,-6.33226,49.34,49.3532,-3.76021,-3.83343,-4.70548,-4.64727,2,1.98304,-0.345372,-0.350815,-0.0465572,-0.0382456,0.787261,0.791552,-0.0459753,-0.0322651,0.189491,0.207352,0.00290111,-0.00114875
24.68,7.81521,7.77109,-6.34666,-6.37894,49.36,49.3729,-3.78842,-3.86187,-4.68369,-4.62491,2,1.98332,-0.34583,-0.350798,-0.0446552,-0.0360398,0.78729,0.791708,-0.0456977,-0.0314457,0.19091,0.207524,0.00288165,-0.00122178
24.69,7.77719,7.73241,-6.39339,-6.42539,49.38,49.3927,-3.81653,-3.89014,-4.66175,-4.60241,2,1.98361,-0.346286,-0.350772,-0.0427388,-0.0338295,0.787318,0.791862,-0.0453733,-0.0306089,0.192366,0.207714,0.00286214,-0.00129275
24.7,7.73888,7.69345,-6.4399,-6.47161,49.4,49.4124,-3.84454,-3.91824,-4.63963,-4.57976,2,1.9839,-0.346738,-0.350739,-0.0408078,-0.0316142,0.787347,0.792013,-0.0450008,-0.0297564,0.193856,0.207919,0.0028426,-0.00136163
24.71,7.7003,7.65421,-6.48618,-6.51758,49.42,49.4322,-3.87245,-3.94617,-4.61735,-4.55696,2,1.98419,-0.347186,-0.350697,-0.0388616,-0.0293947,0.787375,0.79216,-0.0445787,-0.0288879,0.195379,0.208142,0.00282303,-0.00142841
24.72,7.66143,7.61468,-6.53224,-6.56333,49.44,49.452,-3.90026,-3.97394,-4.5949,-4.534,2,1.98448,-0.347629,-0.350648,-0.0369001,-0.0271702,0.787403,0.792304,-0.0441055,-0.0279995,0.196932,0.208385,0.00280342,-0.00149312
24.73,7.62229,7.57486,-6.57808,-6.60884,49.46,49.4717,-3.92797,-4.00153,-4.57228,-4.51089,2,1.98477,-0.348068,-0.350592,-0.0349229,-0.0249407,0.787431,0.792445,-0.0435801,-0.0270926,0.198512,0.208643,0.00278377,-0.00155567
24.74,7.58287,7.53476,-6.62369,-6.6541,49.48,49.4915,-3.95557,-4.02895,-4.54949,-4.48764,2,1.98506,-0.348501,-0.350528,-0.0329298,-0.0227074,0.787459,0.792582,-0.0430013,-0.0261667,0.200117,0.20892,0.0027641,-0.0016159
24.75,7.54318,7.49438,-6.66907,-6.69913,49.5,49.5114,-3.98307,-4.0562,-4.52653,-4.46423,2,1.98536,-0.348927,-0.350457,-0.0309205,-0.020469,0.787486,0.792715,-0.0423679,-0.0252202,0.201745,0.209213,0.00274439,-0.00167396
24.76,7.50321,7.45371,-6.71422,-6.74392,49.52,49.5312,-4.01045,-4.08328,-4.50339,-4.44066,2,1.98565,-0.349348,-0.350378,-0.0288948,-0.0182264,0.787514,0.792845,-0.0416791,-0.0242543,0.203391,0.209523,0.00272465,-0.00172979
24.77,7.46297,7.41276,-6.75914,-6.78847,49.54,49.551,-4.03773,-4.11018,-4.48009,-4.41695,2,1.98595,-0.349761,-0.350292,-0.0268526,-0.0159796,0.787541,0.792971,-0.0409339,-0.0232687,0.205055,0.20985,0.00270488,-0.00178343
24.78,7.42246,7.37153,-6.80382,-6.83277,49.56,49.5709,-4.0649,-4.13691,-4.45661,-4.39308,2,1.98624,-0.350166,-0.350199,-0.0247937,-0.0137287,0.787568,0.793093,-0.0401316,-0.0222602,0.206732,0.210191,0.00268509,-0.00183483
24.79,7.38167,7.33002,-6.84827,-6.87683,49.58,49.5907,-4.09196,-4.16346,-4.43296,-4.36906,2,1.98654,-0.350563,-0.350099,-0.0227179,-0.0114737,0.787595,0.793211,-0.0392715,-0.0212311,0.208421,0.210551,0.00266526,-0.00188391
24.8,7.34062,7.28824,-6.89248,-6.92063,49.6,49.6106,-4.1189,-4.18983,-4.40914,-4.34488,2,1.98683,-0.350951,-0.349992,-0.0206252,-0.009215,0.787621,0.793325,-0.038353,-0.0201781,0.210118,0.210924,0.00264541,-0.00193091
24.81,7.2993,7.24616,-6.93645,-6.96421,49.62,49.6305,-4.14573,-4.21603,-4.38514,-4.32055,2,1.98713,-0.35133,-0.349879,-0.0185155,-0.00695187,0.787648,0.793435,-0.0373757,-0.0191064,0.211821,0.211314,0.00262553,-0.00197553
24.82,7.25771,7.20381,-6.98018,-7.00753,49.64,49.6504,-4.17244,-4.24205,-4.36097,-4.29606,2,1.98742,-0.351699,-0.349758,-0.0163888,-0.00468505,0.787674,0.793541,-0.0363392,-0.0180099,0.213527,0.211717,0.00260562,-0.00201806
24.83,7.21585,7.16118,-7.02367,-7.0506,49.66,49.6704,-4.19903,-4.26789,-4.33662,-4.27143,2,1.98772,-0.352057,-0.34963,-0.014245,-0.00241459,0.7877,0.793643,-0.0352433,-0.0168909,0.215232,0.212135,0.00258569,-0.00205838
24.84,7.17373,7.11827,-7.06691,-7.09343,49.68,49.6904,-4.2255,-4.29356,-4.3121,-4.24663,2,1.98801,-0.352403,-0.349496,-0.0120841,-0.000140492,0.787725,0.79374,-0.0340879,-0.0157503,0.216935,0.212565,0.00256574,-0.00209653
24.85,7.13134,7.07509,-7.10991,-7.13601,49.7,49.7104,-4.25184,-4.31905,-4.2874,-4.22168,2,1.9883,-0.352738,-0.349355,-0.00990629,0.00213688,0.787751,0.793833,-0.0328728,-0.0145867,0.218632,0.213008,0.00254576,-0.00213267
24.86,7.08869,7.03163,-7.15266,-7.17834,49.72,49.7303,-4.27807,-4.34437,-4.26252,-4.19657,2,1.9886,-0.353061,-0.349207,-0.00771153,0.00441771,0.787776,0.793922,-0.0315982,-0.0134012,0.220319,0.213462,0.00252577,-0.00216675
24.87,7.04578,6.9879,-7.19516,-7.22043,49.74,49.7504,-4.30416,-4.3695,-4.23747,-4.17131,2,1.98889,-0.35337,-0.349052,-0.00549994,0.00670164,0.787802,0.794006,-0.0302642,-0.0121902,0.221996,0.213929,0.00250575,-0.0021988
24.88,7.00261,6.94391,-7.23741,-7.26225,49.76,49.7704,-4.33012,-4.39445,-4.21223,-4.1459,2,1.98917,-0.353666,-0.34889,-0.00327166,0.00898778,0.787826,0.794086,-0.0288711,-0.0109581,0.223657,0.214404,0.00248571,-0.00222891
24.89,6.95918,6.89964,-7.2794,-7.30382,49.78,49.7905,-4.35595,-4.41923,-4.18683,-4.12033,2,1.98946,-0.353947,-0.348722,-0.00102685,0.0112774,0.787851,0.794162,-0.0274192,-0.0097046,0.225302,0.214889,0.00246565,-0.0022572
24.9,6.91549,6.8551,-7.32114,-7.34515,49.8,49.8106,-4.38165,-4.44383,-4.16124,-4.09461,2,1.98975,-0.354214,-0.348546,0.00123431,0.0135696,0.787876,0.794233,-0.0259092,-0.00842632,0.226926,0.215381,0.00244557,-0.00228355
24.91,6.87154,6.8103,-7.36263,-7.38622,49.82,49.8307,-4.40721,-4.46825,-4.13548,-4.06873,2,1.99003,-0.354465,-0.348364,0.00351159,0.0158643,0.7879,0.7943,-0.0243415,-0.00712932,0.228527,0.21588,0.00242548,-0.00230826
24.92,6.82734,6.76523,-7.40385,-7.42704,49.84,49.8508,-4.43264,-4.4925,-4.10953,-4.04269,2,1.99031,-0.354701,-0.348175,0.00580477,0.0181612,0.787924,0.794362,-0.0227168,-0.00580812,0.230103,0.216387,0.00240537,-0.00233121
24.93,6.78289,6.7199,-7.44482,-7.46759,49.86,49.871,-4.45792,-4.51656,-4.08342,-4.0165,2,1.9906,-0.354919,-0.347979,0.00811356,0.02046,0.787948,0.79442,-0.021036,-0.0044669,0.23165,0.216898,0.00238524,-0.0023526
24.94,6.73819,6.67431,-7.48552,-7.5079,49.88,49.8912,-4.48307,-4.54044,-4.05712,-3.99016,2,1.99087,-0.355121,-0.347776,0.0104377,0.0227609,0.787972,0.794474,-0.0192998,-0.00310374,0.233166,0.217414,0.0023651,-0.00237246
24.95,6.69323,6.62846,-7.52596,-7.54794,49.9,49.9114,-4.50806,-4.56415,-4.03064,-3.96367,2,1.99115,-0.355305,-0.347565,0.0127768,0.025063,0.787996,0.794523,-0.0175094,-0.00172163,0.234648,0.217931,0.00234495,-0.00239078
24.96,6.64803,6.58236,-7.56613,-7.58772,49.92,49.9316,-4.53291,-4.58767,-4.00399,-3.93703,2,1.99143,-0.355471,-0.347348,0.0151305,0.0273666,0.788019,0.794568,-0.0156657,-0.00031615,0.236094,0.218452,0.00232478,-0.00240789
24.97,6.60257,6.53601,-7.60604,-7.62724,49.94,49.9518,-4.55761,-4.61101,-3.97717,-3.91023,2,1.9917,-0.355618,-0.347123,0.0174985,0.0296714,0.788042,0.794608,-0.0137699,0.00110745,0.237501,0.218974,0.0023046,-0.00242358
