t,x_des,y_des,z_des,x_act,y_act,z_act
18.61,-6.44359,7.64723,2,-6.45419,7.66271,2
18.62,-6.42062,7.66652,2,-6.43026,7.68169,2
18.63,-6.39759,7.68575,2,-6.40625,7.7006,2
18.64,-6.37451,7.70491,2,-6.38214,7.71944,2
18.65,-6.35137,7.724,2,-6.35795,7.73822,2
18.66,-6.32817,7.74302,2,-6.33367,7.75694,2
18.67,-6.30491,7.76197,2,-6.30931,7.77559,2
18.68,-6.28159,7.78085,2,-6.28487,7.79418,2
18.69,-6.25822,7.79966,2,-6.26035,7.8127,2
18.7,-6.2348,7.8184,2,-6.23576,7.83117,2
18.71,-6.21131,7.83707,2,-6.21109,7.84957,2
18.72,-6.18777,7.85566,2,-6.18634,7.86791,2
18.73,-6.16418,7.87419,2,-6.16153,7.88619,2
18.74,-6.14053,7.89265,2,-6.13665,7.9044,2
18.75,-6.11682,7.91104,2,-6.1117,7.92256,2
18.76,-6.09306,7.92935,2,-6.08669,7.94065,2
18.77,-6.06925,7.94759,2,-6.06161,7.95868,2
18.78,-6.04538,7.96577,2,-6.03648,7.97665,2
18.79,-6.02145,7.98387,2,-6.01129,7.99456,2
18.8,-5.99747,8.00189,2,-5.98604,8.0124,2
18.81,-5.97344,8.01985,2,-5.96074,8.03019,2
18.82,-5.94935,8.03774,2,-5.93539,8.04791,2
18.83,-5.92521,8.05555,2,-5.90999,8.06557,2
18.84,-5.90102,8.07329,2,-5.88455,8.08318,2
18.85,-5.87677,8.09095,2,-5.85906,8.10072,2
18.86,-5.85248,8.10855,2,-5.83352,8.11819,2
18.87,-5.82812,8.12607,2,-5.80795,8.13561,2
18.88,-5.80372,8.14352,2,-5.78234,8.15297,2
18.89,-5.77926,8.16089,2,-5.75669,8.17026,2
18.9,-5.75475,8.17819,2,-5.731,8.1875,2
18.91,-5.73019,8.19542,2,-5.70529,8.20467,2
18.92,-5.70558,8.21257,2,-5.67954,8.22178,2
18.93,-5.68092,8.22965,2,-5.65376,8.23882,2
18.94,-5.6562,8.24666,2,-5.62796,8.25581,2
18.95,-5.63144,8.26359,2,-5.60214,8.27273,2
18.96,-5.60662,8.28045,2,-5.57629,8.28959,2
18.97,-5.58176,8.29723,2,-5.55041,8.30638,2
18.98,-5.55684,8.31394,2,-5.52452,8.32311,2
18.99,-5.53187,8.33057,2,-5.49861,8.33978,2
19,-5.50686,8.34713,2,-5.47269,8.35639,2
19.01,-5.48179,8.36361,2,-5.44675,8.37292,2
19.02,-5.45667,8.38002,2,-5.42079,8.3894,2
19.03,-5.43151,8.39635,2,-5.39482,8.40581,2
19.04,-5.4063,8.41261,2,-5.36884,8.42215,2
19.05,-5.38103,8.42879,2,-5.34286,8.43843,2
19.06,-5.35572,8.44489,2,-5.31686,8.45464,2
19.07,-5.33036,8.46092,2,-5.29086,8.47079,2
19.08,-5.30496,8.47688,2,-5.26485,8.48686,2
19.09,-5.2795,8.49275,2,-5.23883,8.50287,2
19.1,-5.254,8.50855,2,-5.21281,8.51881,2
19.11,-5.22845,8.52428,2,-5.18679,8.53469,2
19.12,-5.20286,8.53992,2,-5.16076,8.55049,2
19.13,-5.17721,8.55549,2,-5.13473,8.56622,2
19.14,-5.15152,8.57099,2,-5.1087,8.58189,2
19.15,-5.12579,8.5864,2,-5.08267,8.59748,2
19.16,-5.1,8.60174,2,-5.05664,8.613,2
19.17,-5.07418,8.617,2,-5.03061,8.62845,2
19.18,-5.0483,8.63219,2,-5.00458,8.64383,2
19.19,-5.02238,8.64729,2,-4.97855,8.65913,2
19.2,-4.99642,8.66232,2,-4.95252,8.67436,2
19.21,-4.97041,8.67727,2,-4.92649,8.68952,2
19.22,-4.94436,8.69214,2,-4.90047,8.7046,2
19.23,-4.91826,8.70694,2,-4.87444,8.71961,2
19.24,-4.89211,8.72165,2,-4.84842,8.73454,2
19.25,-4.86593,8.73629,2,-4.82239,8.74939,2
19.26,-4.8397,8.75085,2,-4.79637,8.76417,2
19.27,-4.81342,8.76533,2,-4.77035,8.77887,2
19.28,-4.7871,8.77973,2,-4.74433,8.79349,2
19.29,-4.76074,8.79405,2,-4.71831,8.80803,2
19.3,-4.73434,8.80829,2,-4.69228,8.8225,2
19.31,-4.70789,8.82246,2,-4.66626,8.83688,2
19.32,-4.68141,8.83654,2,-4.64023,8.85118,2
19.33,-4.65487,8.85054,2,-4.6142,8.86541,2
19.34,-4.6283,8.86447,2,-4.58817,8.87955,2
19.35,-4.60169,8.87831,2,-4.56213,8.89361,2
19.36,-4.57503,8.89208,2,-4.53609,8.90758,2
19.37,-4.54834,8.90576,2,-4.51004,8.92148,2
19.38,-4.5216,8.91937,2,-4.48398,8.93529,2
19.39,-4.49482,8.93289,2,-4.45792,8.94901,2
19.4,-4.468,8.94634,2,-4.43184,8.96265,2
19.41,-4.44114,8.9597,2,-4.40576,8.97621,2
19.42,-4.41424,8.97299,2,-4.37966,8.98968,2
19.43,-4.3873,8.98619,2,-4.35356,9.00306,2
19.44,-4.36033,8.99931,2,-4.32743,9.01636,2
19.45,-4.33331,9.01235,2,-4.3013,9.02957,2
19.46,-4.30625,9.02531,2,-4.27514,9.04269,2
19.47,-4.27916,9.03819,2,-4.24897,9.05573,2
19.48,-4.25202,9.05098,2,-4.22278,9.06867,2
19.49,-4.22485,9.0637,2,-4.19657,9.08153,2
19.5,-4.19764,9.07633,2,-4.17034,9.0943,2
19.51,-4.17039,9.08888,2,-4.14408,9.10698,2
19.52,-4.14311,9.10136,2,-4.1178,9.11957,2
19.53,-4.11578,9.11374,2,-4.0915,9.13206,2
19.54,-4.08842,9.12605,2,-4.06516,9.14447,2
19.55,-4.06103,9.13827,2,-4.0388,9.15679,2
19.56,-4.0336,9.15042,2,-4.0124,9.16901,2
19.57,-4.00613,9.16248,2,-3.98597,9.18115,2
19.58,-3.97862,9.17445,2,-3.95951,9.19319,2
19.59,-3.95108,9.18635,2,-3.93302,9.20514,2
19.6,-3.9235,9.19816,2,-3.90648,9.217,2
19.61,-3.89589,9.20989,2,-3.87991,9.22876,2
19.62,-3.86824,9.22153,2,-3.8533,9.24043,2
19.63,-3.84056,9.2331,2,-3.82665,9.25201,2
19.64,-3.81284,9.24458,2,-3.79995,9.2635,2
19.65,-3.78509,9.25597,2,-3.77321,9.2749,2
19.66,-3.75731,9.26729,2,-3.74643,9.2862,2
19.67,-3.72949,9.27852,2,-3.71959,9.2974,2
19.68,-3.70164,9.28967,2,-3.69271,9.30852,2
19.69,-3.67375,9.30073,2,-3.66578,9.31954,2
19.7,-3.64583,9.31171,2,-3.6388,9.33046,2
19.71,-3.61788,9.3226,2,-3.61177,9.3413,2
19.72,-3.5899,9.33341,2,-3.58468,9.35204,2
19.73,-3.56188,9.34414,2,-3.55754,9.36268,2
19.74,-3.53383,9.35479,2,-3.53034,9.37323,2
19.75,-3.50575,9.36535,2,-3.50309,9.38369,2
19.76,-3.47764,9.37582,2,-3.47577,9.39406,2
19.77,-3.4495,9.38621,2,-3.4484,9.40433,2
19.78,-3.42132,9.39652,2,-3.42097,9.41451,2
19.79,-3.39312,9.40674,2,-3.39348,9.42459,2
19.8,-3.36488,9.41688,2,-3.36592,9.43458,2
19.81,-3.33662,9.42693,2,-3.3383,9.44448,2
19.82,-3.30832,9.4369,2,-3.31062,9.45429,2
19.83,-3.28,9.44678,2,-3.28288,9.464,2
19.84,-3.25164,9.45658,2,-3.25507,9.47362,2
19.85,-3.22326,9.46629,2,-3.22719,9.48315,2
19.86,-3.19484,9.47592,2,-3.19925,9.49258,2
19.87,-3.1664,9.48546,2,-3.17124,9.50192,2
19.88,-3.13793,9.49491,2,-3.14317,9.51117,2
19.89,-3.10943,9.50428,2,-3.11503,9.52033,2
19.9,-3.08091,9.51357,2,-3.08682,9.5294,2
19.91,-3.05235,9.52277,2,-3.05854,9.53838,2
19.92,-3.02377,9.53188,2,-3.0302,9.54726,2
19.93,-2.99516,9.54091,2,-3.00178,9.55606,2
19.94,-2.96652,9.54986,2,-2.9733,9.56476,2
19.95,-2.93786,9.55871,2,-2.94476,9.57338,2
19.96,-2.90917,9.56748,2,-2.91614,9.5819,2
19.97,-2.88046,9.57617,2,-2.88746,9.59034,2
19.98,-2.85171,9.58477,2,-2.85871,9.59869,2
19.99,-2.82295,9.59328,2,-2.82989,9.60694,2
20,-2.79415,9.6017,2,-2.801,9.61511,2
20.01,-2.76534,9.61004,2,-2.77205,9.62319,2
20.02,-2.73649,9.61829,2,-2.74304,9.63118,2
20.03,-2.70763,9.62646,2,-2.71396,9.63909,2
20.04,-2.67874,9.63454,2,-2.68481,9.6469,2
20.05,-2.64982,9.64253,2,-2.6556,9.65463,2
20.06,-2.62088,9.65044,2,-2.62633,9.66227,2
20.07,-2.59192,9.65826,2,-2.59699,9.66983,2
20.08,-2.56293,9.66599,2,-2.5676,9.6773,2
20.09,-2.53392,9.67364,2,-2.53814,9.68468,2
20.1,-2.50489,9.68119,2,-2.50863,9.69198,2
20.11,-2.47584,9.68867,2,-2.47906,9.69919,2
20.12,-2.44676,9.69605,2,-2.44943,9.70632,2
20.13,-2.41766,9.70335,2,-2.41974,9.71336,2
20.14,-2.38854,9.71056,2,-2.39,9.72032,2
20.15,-2.3594,9.71768,2,-2.36021,9.72719,2
20.16,-2.33023,9.72471,2,-2.33036,9.73398,2
20.17,-2.30105,9.73166,2,-2.30047,9.74068,2
20.18,-2.27184,9.73852,2,-2.27052,9.7473,2
20.19,-2.24262,9.74529,2,-2.24053,9.75384,2
20.2,-2.21337,9.75197,2,-2.21049,9.7603,2
20.21,-2.1841,9.75857,2,-2.18041,9.76667,2
20.22,-2.15482,9.76508,2,-2.15028,9.77296,2
20.23,-2.12551,9.7715,2,-2.12011,9.77917,2
20.24,-2.09619,9.77783,2,-2.08991,9.78529,2
20.25,-2.06685,9.78408,2,-2.05966,9.79133,2
20.26,-2.03749,9.79023,2,-2.02938,9.79729,2
20.27,-2.00811,9.7963,2,-1.99906,9.80317,2
20.28,-1.97871,9.80228,2,-1.96871,9.80897,2
20.29,-1.94929,9.80817,2,-1.93833,9.81469,2
20.3,-1.91986,9.81398,2,-1.90792,9.82032,2
20.31,-1.89041,9.81969,2,-1.87748,9.82587,2
20.32,-1.86094,9.82532,2,-1.84702,9.83134,2
20.33,-1.83146,9.83086,2,-1.81653,9.83673,2
20.34,-1.80196,9.83631,2,-1.78602,9.84204,2
20.35,-1.77244,9.84167,2,-1.75549,9.84727,2
20.36,-1.74291,9.84694,2,-1.72494,9.85242,2
20.37,-1.71336,9.85213,2,-1.69437,9.85749,2
20.38,-1.68379,9.85722,2,-1.66379,9.86247,2
20.39,-1.65421,9.86223,2,-1.6332,9.86738,2
20.4,-1.62462,9.86715,2,-1.6026,9.8722,2
20.41,-1.59501,9.87198,2,-1.57198,9.87694,2
20.42,-1.56539,9.87672,2,-1.54136,9.88161,2
20.43,-1.53575,9.88137,2,-1.51073,9.88619,2
20.44,-1.5061,9.88593,2,-1.4801,9.89069,2
20.45,-1.47644,9.89041,2,-1.44947,9.89511,2
20.46,-1.44676,9.89479,2,-1.41884,9.89944,2
20.47,-1.41707,9.89909,2,-1.38821,9.9037,2
20.48,-1.38736,9.90329,2,-1.35758,9.90787,2
20.49,-1.35765,9.90741,2,-1.32695,9.91197,2
20.5,-1.32792,9.91144,2,-1.29633,9.91598,2
20.51,-1.29818,9.91538,2,-1.26572,9.9199,2
20.52,-1.26843,9.91923,2,-1.23512,9.92375,2
20.53,-1.23866,9.92299,2,-1.20453,9.92752,2
20.54,-1.20889,9.92666,2,-1.17395,9.9312,2
20.55,-1.1791,9.93024,2,-1.14339,9.9348,2
20.56,-1.14931,9.93374,2,-1.11284,9.93831,2
20.57,-1.1195,9.93714,2,-1.08231,9.94175,2
20.58,-1.08968,9.94045,2,-1.05179,9.9451,2
20.59,-1.05986,9.94368,2,-1.0213,9.94836,2
20.6,-1.03002,9.94681,2,-0.990825,9.95154,2
20.61,-1.00018,9.94986,2,-0.960371,9.95464,2
20.62,-0.970324,9.95281,2,-0.929941,9.95766,2
20.63,-0.940461,9.95568,2,-0.899534,9.96059,2
20.64,-0.91059,9.95845,2,-0.869151,9.96343,2
20.65,-0.880711,9.96114,2,-0.838795,9.96619,2
20.66,-0.850823,9.96374,2,-0.808465,9.96886,2
20.67,-0.820928,9.96625,2,-0.778162,9.97145,2
20.68,-0.791026,9.96866,2,-0.747887,9.97395,2
20.69,-0.761116,9.97099,2,-0.717642,9.97637,2
20.7,-0.7312,9.97323,2,-0.687426,9.97869,2
20.71,-0.701277,9.97538,2,-0.65724,9.98094,2
20.72,-0.671348,9.97744,2,-0.627085,9.98309,2
20.73,-0.641412,9.97941,2,-0.596961,9.98516,2
20.74,-0.611471,9.98129,2,-0.566868,9.98713,2
20.75,-0.581525,9.98308,2,-0.536808,9.98902,2
20.76,-0.551573,9.98478,2,-0.50678,9.99083,2
20.77,-0.521616,9.98639,2,-0.476785,9.99254,2
20.78,-0.491655,9.98791,2,-0.446822,9.99416,2
20.79,-0.461689,9.98934,2,-0.416892,9.9957,2
20.8,-0.431719,9.99068,2,-0.386995,9.99714,2
20.81,-0.401745,9.99193,2,-0.357131,9.99849,2
20.82,-0.371767,9.99309,2,-0.327301,9.99976,2
20.83,-0.341786,9.99416,2,-0.297503,10.0009,2
20.84,-0.311803,9.99514,2,-0.267737,10.002,2
20.85,-0.281816,9.99603,2,-0.238004,10.003,2
20.86,-0.251826,9.99683,2,-0.208304,10.0039,2
20.87,-0.221835,9.99754,2,-0.178635,10.0047,2
20.88,-0.191841,9.99816,2,-0.148998,10.0054,2
20.89,-0.161846,9.99869,2,-0.119391,10.006,2
20.9,-0.131849,9.99913,2,-0.0898157,10.0066,2
20.91,-0.101851,9.99948,2,-0.0602701,10.007,2
20.92,-0.0718525,9.99974,2,-0.030754,10.0073,2
20.93,-0.0418529,9.99991,2,-0.00126687,10.0076,2
20.94,-0.0118531,9.99999,2,0.0281921,10.0078,2
20.95,0.0181469,9.99998,2,0.0576235,10.0078,2
20.96,0.0481467,9.99988,2,0.0870282,10.0078,2
20.97,0.0781461,9.99969,2,0.116407,10.0077,2
20.98,0.108145,9.99942,2,0.14576,10.0074,2
20.99,0.138143,9.99905,2,0.17509,10.0071,2
