t,x_des,y_des,z_des,x_act,y_act,z_act
15.79,-9.99697,-0.246011,1.52461,-10.053,-0.284609,1.52461
15.8,-9.99619,-0.27597,1.52761,-10.0519,-0.313631,1.52761
15.81,-9.99532,-0.305919,1.53061,-10.0506,-0.342678,1.53061
15.82,-9.99435,-0.335857,1.5336,-10.0491,-0.371751,1.5336
15.83,-9.9933,-0.365783,1.5366,-10.0475,-0.400851,1.5366
15.84,-9.99216,-0.395696,1.5396,-10.0457,-0.429978,1.5396
15.85,-9.99092,-0.425595,1.5426,-10.0437,-0.459132,1.5426
15.86,-9.9896,-0.455478,1.5456,-10.0415,-0.488313,1.5456
15.87,-9.98819,-0.485345,1.54859,-10.0392,-0.517523,1.54859
15.88,-9.98668,-0.515194,1.55159,-10.0367,-0.54676,1.55159
15.89,-9.98509,-0.545025,1.55458,-10.034,-0.576025,1.55458
15.9,-9.98341,-0.574836,1.55758,-10.0312,-0.605318,1.55758
15.91,-9.98164,-0.604627,1.56057,-10.0282,-0.634638,1.56057
15.92,-9.97978,-0.634396,1.56357,-10.0251,-0.663987,1.56357
15.93,-9.97782,-0.664142,1.56656,-10.0218,-0.693362,1.56656
15.94,-9.97578,-0.693864,1.56955,-10.0184,-0.722765,1.56955
15.95,-9.97365,-0.723561,1.57255,-10.0148,-0.752194,1.57255
15.96,-9.97143,-0.753232,1.57554,-10.011,-0.781649,1.57554
15.97,-9.96912,-0.782876,1.57853,-10.0071,-0.81113,1.57853
15.98,-9.96672,-0.812491,1.58152,-10.0031,-0.840635,1.58152
15.99,-9.96423,-0.842078,1.58451,-9.99889,-0.870164,1.58451
16,-9.96165,-0.871634,1.5875,-9.99457,-0.899716,1.5875
16.01,-9.95898,-0.901159,1.59049,-9.99012,-0.92929,1.59049
16.02,-9.95622,-0.930651,1.59347,-9.98553,-0.958884,1.59347
16.03,-9.95337,-0.96011,1.59646,-9.98082,-0.988499,1.59646
16.04,-9.95043,-0.989534,1.59945,-9.97598,-1.01813,1.59945
16.05,-9.9474,-1.01892,1.60243,-9.97101,-1.04778,1.60243
16.06,-9.94428,-1.04827,1.60541,-9.96593,-1.07745,1.60541
16.07,-9.94108,-1.07759,1.6084,-9.96073,-1.10713,1.6084
16.08,-9.93778,-1.10686,1.61138,-9.95541,-1.13682,1.61138
16.09,-9.93439,-1.1361,1.61436,-9.94999,-1.16653,1.61436
16.1,-9.93092,-1.16529,1.61734,-9.94446,-1.19624,1.61734
16.11,-9.92735,-1.19445,1.62032,-9.93882,-1.22596,1.62032
16.12,-9.9237,-1.22356,1.6233,-9.93309,-1.25569,1.6233
16.13,-9.91996,-1.25262,1.62627,-9.92726,-1.28542,1.62627
16.14,-9.91612,-1.28164,1.62925,-9.92133,-1.31516,1.62925
16.15,-9.9122,-1.31062,1.63222,-9.91531,-1.34489,1.63222
16.16,-9.90819,-1.33955,1.6352,-9.90921,-1.37462,1.6352
16.17,-9.90409,-1.36842,1.63817,-9.90302,-1.40435,1.63817
16.18,-9.8999,-1.39725,1.64114,-9.89676,-1.43406,1.64114
16.19,-9.89562,-1.42603,1.64411,-9.89041,-1.46377,1.64411
16.2,-9.89125,-1.45476,1.64708,-9.884,-1.49347,1.64708
16.21,-9.8868,-1.48344,1.65004,-9.87751,-1.52315,1.65004
16.22,-9.88225,-1.51206,1.65301,-9.87095,-1.55282,1.65301
16.23,-9.87762,-1.54063,1.65597,-9.86433,-1.58247,1.65597
16.24,-9.87289,-1.56914,1.65893,-9.85765,-1.61209,1.65893
16.25,-9.86808,-1.5976,1.6619,-9.85091,-1.64169,1.6619
16.26,-9.86318,-1.62599,1.66486,-9.84412,-1.67126,1.66486
16.27,-9.85819,-1.65433,1.66781,-9.83727,-1.7008,1.66781
16.28,-9.85311,-1.68261,1.67077,-9.83037,-1.73031,1.67077
16.29,-9.84794,-1.71083,1.67373,-9.82343,-1.75978,1.67373
16.3,-9.84269,-1.73899,1.67668,-9.81644,-1.78921,1.67668
16.31,-9.83734,-1.76709,1.67963,-9.80941,-1.8186,1.67963
16.32,-9.83191,-1.79512,1.68258,-9.80234,-1.84794,1.68258
16.33,-9.82639,-1.82309,1.68553,-9.79524,-1.87724,1.68553
16.34,-9.82078,-1.85099,1.68848,-9.7881,-1.90648,1.68848
16.35,-9.81508,-1.87882,1.69142,-9.78093,-1.93567,1.69142
16.36,-9.80929,-1.90659,1.69437,-9.77372,-1.9648,1.69437
16.37,-9.80342,-1.93429,1.69731,-9.7665,-1.99387,1.69731
16.38,-9.79745,-1.96192,1.70025,-9.75924,-2.02288,1.70025
16.39,-9.7914,-1.98948,1.70319,-9.75196,-2.05182,1.70319
16.4,-9.78526,-2.01697,1.70612,-9.74466,-2.08069,1.70612
16.41,-9.77903,-2.04438,1.70906,-9.73734,-2.10949,1.70906
16.42,-9.77272,-2.07172,1.71199,-9.73,-2.13821,1.71199
16.43,-9.76631,-2.09899,1.71492,-9.72264,-2.16685,1.71492
16.44,-9.75982,-2.12618,1.71785,-9.71527,-2.19541,1.71785
16.45,-9.75324,-2.15329,1.72078,-9.70788,-2.22389,1.72078
16.46,-9.74658,-2.18033,1.7237,-9.70048,-2.25227,1.7237
16.47,-9.73982,-2.20729,1.72662,-9.69306,-2.28056,1.72662
16.48,-9.73298,-2.23416,1.72955,-9.68563,-2.30876,1.72955
16.49,-9.72605,-2.26096,1.73246,-9.67819,-2.33686,1.73246
16.5,-9.71903,-2.28768,1.73538,-9.67074,-2.36486,1.73538
16.51,-9.71193,-2.31431,1.7383,-9.66328,-2.39276,1.7383
16.52,-9.70473,-2.34086,1.74121,-9.65581,-2.42055,1.74121
16.53,-9.69745,-2.36733,1.74412,-9.64833,-2.44823,1.74412
16.54,-9.69009,-2.39371,1.74703,-9.64084,-2.4758,1.74703
16.55,-9.68263,-2.42001,1.74993,-9.63334,-2.50325,1.74993
16.56,-9.67509,-2.44622,1.75284,-9.62582,-2.53058,1.75284
16.57,-9.66746,-2.47234,1.75574,-9.6183,-2.5578,1.75574
16.58,-9.65975,-2.49837,1.75864,-9.61077,-2.58489,1.75864
16.59,-9.65194,-2.52431,1.76153,-9.60323,-2.61185,1.76153
16.6,-9.64405,-2.55016,1.76443,-9.59567,-2.63869,1.76443
16.61,-9.63608,-2.57592,1.76732,-9.58811,-2.6654,1.76732
16.62,-9.62801,-2.60158,1.77021,-9.58053,-2.69197,1.77021
16.63,-9.61986,-2.62716,1.7731,-9.57293,-2.71841,1.7731
16.64,-9.61163,-2.65263,1.77598,-9.56532,-2.74471,1.77598
16.65,-9.60331,-2.67802,1.77886,-9.5577,-2.77087,1.77886
16.66,-9.5949,-2.7033,1.78174,-9.55005,-2.79689,1.78174
16.67,-9.5864,-2.72849,1.78462,-9.54239,-2.82277,1.78462
16.68,-9.57782,-2.75358,1.7875,-9.5347,-2.8485,1.7875
16.69,-9.56915,-2.77857,1.79037,-9.527,-2.87408,1.79037
16.7,-9.5604,-2.80346,1.79324,-9.51926,-2.89951,1.79324
16.71,-9.55156,-2.82825,1.7961,-9.51151,-2.92479,1.7961
16.72,-9.54263,-2.85294,1.79897,-9.50372,-2.94992,1.79897
16.73,-9.53362,-2.87753,1.80183,-9.49591,-2.9749,1.80183
16.74,-9.52452,-2.90201,1.80469,-9.48806,-2.99972,1.80469
16.75,-9.51534,-2.92639,1.80754,-9.48018,-3.02438,1.80754
16.76,-9.50607,-2.95066,1.8104,-9.47226,-3.04888,1.8104
16.77,-9.49671,-2.97482,1.81325,-9.4643,-3.07323,1.81325
16.78,-9.48727,-2.99888,1.8161,-9.45631,-3.09741,1.8161
16.79,-9.47775,-3.02283,1.81894,-9.44827,-3.12143,1.81894
16.8,-9.46814,-3.04668,1.82178,-9.44018,-3.14529,1.82178
16.81,-9.45844,-3.07041,1.82462,-9.43205,-3.16898,1.82462
16.82,-9.44866,-3.09403,1.82746,-9.42386,-3.19252,1.82746
16.83,-9.43879,-3.11754,1.83029,-9.41562,-3.21588,1.83029
16.84,-9.42884,-3.14094,1.83312,-9.40732,-3.23908,1.83312
16.85,-9.41881,-3.16422,1.83595,-9.39897,-3.26212,1.83595
16.86,-9.40869,-3.1874,1.83877,-9.39055,-3.28499,1.83877
16.87,-9.39848,-3.21045,1.84159,-9.38207,-3.30769,1.84159
16.88,-9.38819,-3.23339,1.84441,-9.37352,-3.33022,1.84441
16.89,-9.37782,-3.25622,1.84723,-9.3649,-3.35259,1.84723
16.9,-9.36736,-3.27893,1.85004,-9.35621,-3.37479,1.85004
16.91,-9.35681,-3.30151,1.85285,-9.34744,-3.39682,1.85285
16.92,-9.34619,-3.32398,1.85565,-9.3386,-3.41869,1.85565
16.93,-9.33547,-3.34634,1.85845,-9.32967,-3.44038,1.85845
16.94,-9.32468,-3.36857,1.86125,-9.32065,-3.46192,1.86125
16.95,-9.3138,-3.39068,1.86405,-9.31155,-3.48328,1.86405
16.96,-9.30284,-3.41266,1.86684,-9.30236,-3.50448,1.86684
16.97,-9.29179,-3.43453,1.86963,-9.29308,-3.52551,1.86963
16.98,-9.28066,-3.45627,1.87242,-9.2837,-3.54638,1.87242
16.99,-9.26944,-3.47788,1.8752,-9.27422,-3.56708,1.8752
17,-9.25815,-3.49937,1.87798,-9.26464,-3.58762,1.87798
17.01,-9.24677,-3.52074,1.88075,-9.25495,-3.608,1.88075
17.02,-9.2353,-3.54198,1.88353,-9.24516,-3.62821,1.88353
17.03,-9.22375,-3.56309,1.88629,-9.23526,-3.64826,1.88629
17.04,-9.21212,-3.58407,1.88906,-9.22525,-3.66815,1.88906
17.05,-9.20041,-3.60492,1.89182,-9.21513,-3.68788,1.89182
17.06,-9.18861,-3.62565,1.89458,-9.20488,-3.70745,1.89458
17.07,-9.17674,-3.64624,1.89734,-9.19452,-3.72686,1.89734
17.08,-9.16477,-3.6667,1.90009,-9.18404,-3.74612,1.90009
17.09,-9.15273,-3.68703,1.90283,-9.17343,-3.76522,1.90283
17.1,-9.1406,-3.70723,1.90558,-9.1627,-3.78416,1.90558
17.11,-9.1284,-3.72729,1.90832,-9.15183,-3.80295,1.90832
17.12,-9.11611,-3.74722,1.91105,-9.14084,-3.82159,1.91105
17.13,-9.10373,-3.76701,1.91379,-9.12972,-3.84008,1.91379
17.14,-9.09128,-3.78667,1.91652,-9.11846,-3.85842,1.91652
17.15,-9.07874,-3.8062,1.91924,-9.10707,-3.87661,1.91924
17.16,-9.06612,-3.82558,1.92196,-9.09554,-3.89465,1.92196
17.17,-9.05342,-3.84483,1.92468,-9.08387,-3.91254,1.92468
17.18,-9.04064,-3.86394,1.9274,-9.07206,-3.93029,1.9274
17.19,-9.02778,-3.88291,1.93011,-9.06011,-3.9479,1.93011
17.2,-9.01484,-3.90174,1.93281,-9.04802,-3.96537,1.93281
17.21,-9.00181,-3.92043,1.93552,-9.03579,-3.98269,1.93552
17.22,-8.98871,-3.93898,1.93821,-9.0234,-3.99987,1.93821
17.23,-8.97552,-3.95739,1.94091,-9.01088,-4.01692,1.94091
17.24,-8.96225,-3.97565,1.9436,-8.9982,-4.03383,1.9436
17.25,-8.9489,-3.99377,1.94629,-8.98538,-4.0506,1.94629
17.26,-8.93547,-4.01175,1.94897,-8.97241,-4.06724,1.94897
17.27,-8.92196,-4.02958,1.95165,-8.95929,-4.08375,1.95165
17.28,-8.90838,-4.04727,1.95432,-8.94603,-4.10012,1.95432
17.29,-8.89471,-4.06481,1.95699,-8.93261,-4.11637,1.95699
17.3,-8.88096,-4.08221,1.95966,-8.91904,-4.13248,1.95966
17.31,-8.86713,-4.09946,1.96232,-8.90533,-4.14846,1.96232
17.32,-8.85322,-4.11656,1.96498,-8.89146,-4.16432,1.96498
17.33,-8.83923,-4.13351,1.96763,-8.87745,-4.18006,1.96763
17.34,-8.82516,-4.15032,1.97028,-8.86329,-4.19566,1.97028
17.35,-8.81101,-4.16697,1.97293,-8.84898,-4.21115,1.97293
17.36,-8.79678,-4.18348,1.97557,-8.83452,-4.22651,1.97557
17.37,-8.78248,-4.19983,1.97821,-8.81991,-4.24175,1.97821
17.38,-8.76809,-4.21604,1.98084,-8.80516,-4.25687,1.98084
17.39,-8.75363,-4.23209,1.98347,-8.79026,-4.27186,1.98347
17.4,-8.73908,-4.24799,1.98609,-8.77522,-4.28674,1.98609
17.41,-8.72446,-4.26373,1.98871,-8.76003,-4.3015,1.98871
17.42,-8.70976,-4.27933,1.99133,-8.74471,-4.31614,1.99133
17.43,-8.69498,-4.29477,1.99394,-8.72924,-4.33066,1.99394
17.44,-8.68012,-4.31005,1.99654,-8.71363,-4.34507,1.99654
17.45,-8.66519,-4.32518,1.99914,-8.69788,-4.35936,1.99914
17.46,-8.65018,-4.34015,2.00174,-8.68199,-4.37353,2.00174
17.47,-8.63508,-4.35497,2.00433,-8.66597,-4.38759,2.00433
17.48,-8.61992,-4.36963,2.00692,-8.64982,-4.40154,2.00692
17.49,-8.60467,-4.38413,2.00951,-8.63353,-4.41536,2.00951
17.5,-8.58934,-4.39848,2.01209,-8.61712,-4.42908,2.01209
17.51,-8.57394,-4.41267,2.01466,-8.60057,-4.44268,2.01466
17.52,-8.55847,-4.42669,2.01723,-8.5839,-4.45616,2.01723
17.53,-8.54291,-4.44056,2.0198,-8.56711,-4.46953,2.0198
17.54,-8.52728,-4.45427,2.02236,-8.55019,-4.48278,2.02236
17.55,-8.51157,-4.46782,2.02491,-8.53316,-4.49592,2.02491
17.56,-8.49578,-4.48121,2.02746,-8.51601,-4.50894,2.02746
17.57,-8.47992,-4.49443,2.03001,-8.49874,-4.52185,2.03001
17.58,-8.46398,-4.5075,2.03255,-8.48136,-4.53464,2.03255
17.59,-8.44797,-4.5204,2.03509,-8.46387,-4.54732,2.03509
17.6,-8.43188,-4.53314,2.03762,-8.44628,-4.55987,2.03762
17.61,-8.41571,-4.54572,2.04015,-8.42858,-4.57231,2.04015
17.62,-8.39947,-4.55813,2.04267,-8.41077,-4.58464,2.04267
17.63,-8.38315,-4.57038,2.04519,-8.39287,-4.59684,2.04519
17.64,-8.36676,-4.58246,2.0477,-8.37487,-4.60892,2.0477
17.65,-8.35029,-4.59438,2.05021,-8.35678,-4.62088,2.05021
17.66,-8.33375,-4.60613,2.05271,-8.33859,-4.63272,2.05271
17.67,-8.31713,-4.61772,2.05521,-8.32032,-4.64444,2.05521
17.68,-8.30043,-4.62914,2.0577,-8.30196,-4.65603,2.0577
17.69,-8.28366,-4.6404,2.06019,-8.28352,-4.6675,2.06019
17.7,-8.26682,-4.65149,2.06267,-8.26499,-4.67884,2.06267
17.71,-8.2499,-4.66241,2.06515,-8.24639,-4.69005,2.06515
17.72,-8.23291,-4.67316,2.06762,-8.22771,-4.70114,2.06762
17.73,-8.21585,-4.68374,2.07009,-8.20896,-4.71209,2.07009
17.74,-8.19871,-4.69416,2.07255,-8.19015,-4.72291,2.07255
17.75,-8.18149,-4.70441,2.07501,-8.17126,-4.7336,2.07501
17.76,-8.16421,-4.71448,2.07746,-8.15231,-4.74416,2.07746
17.77,-8.14685,-4.72439,2.0799,-8.1333,-4.75457,2.0799
17.78,-8.12941,-4.73413,2.08235,-8.11423,-4.76485,2.08235
17.79,-8.11191,-4.7437,2.08478,-8.0951,-4.77499,2.08478
17.8,-8.09433,-4.75309,2.08721,-8.07592,-4.78499,2.08721
17.81,-8.07667,-4.76232,2.08964,-8.05669,-4.79484,2.08964
17.82,-8.05895,-4.77137,2.09206,-8.03741,-4.80455,2.09206
17.83,-8.04115,-4.78025,2.09447,-8.01808,-4.81411,2.09447
17.84,-8.02328,-4.78896,2.09688,-7.99871,-4.82352,2.09688
17.85,-8.00534,-4.7975,2.09929,-7.9793,-4.83278,2.09929
17.86,-7.98732,-4.80586,2.10169,-7.95985,-4.84188,2.10169
17.87,-7.96924,-4.81406,2.10408,-7.94036,-4.85083,2.10408
17.88,-7.95108,-4.82208,2.10647,-7.92084,-4.85963,2.10647
17.89,-7.93285,-4.82992,2.10885,-7.90129,-4.86826,2.10885
17.9,-7.91455,-4.83759,2.11123,-7.88171,-4.87674,2.11123
17.91,-7.89617,-4.84509,2.1136,-7.86209,-4.88505,2.1136
17.92,-7.87773,-4.85241,2.11597,-7.84245,-4.89319,2.11597
17.93,-7.85922,-4.85956,2.11833,-7.82279,-4.90117,2.11833
17.94,-7.84063,-4.86653,2.12068,-7.8031,-4.90897,2.12068
17.95,-7.82198,-4.87333,2.12303,-7.7834,-4.91661,2.12303
17.96,-7.80325,-4.87995,2.12537,-7.76367,-4.92407,2.12537
17.97,-7.78445,-4.8864,2.12771,-7.74392,-4.93135,2.12771
17.98,-7.76559,-4.89267,2.13004,-7.72416,-4.93846,2.13004
17.99,-7.74665,-4.89876,2.13237,-7.70438,-4.94538,2.13237
18,-7.72764,-4.90468,2.13469,-7.68459,-4.95212,2.13469
18.01,-7.70857,-4.91042,2.13701,-7.66479,-4.95868,2.13701
18.02,-7.68942,-4.91599,2.13932,-7.64497,-4.96505,2.13932
18.03,-7.67021,-4.92138,2.14162,-7.62515,-4.97124,2.14162
18.04,-7.65093,-4.92659,2.14392,-7.60531,-4.97723,2.14392
18.05,-7.63158,-4.93162,2.14621,-7.58547,-4.98303,2.14621
18.06,-7.61215,-4.93648,2.1485,-7.56562,-4.98864,2.1485
18.07,-7.59267,-4.94115,2.15078,-7.54576,-4.99405,2.15078
18.08,-7.57311,-4.94565,2.15305,-7.52589,-4.99926,2.15305
18.09,-7.55348,-4.94998,2.15532,-7.50601,-5.00427,2.15532
18.1,-7.53379,-4.95412,2.15759,-7.48613,-5.00908,2.15759
18.11,-7.51403,-4.95808,2.15984,-7.46625,-5.01369,2.15984
18.12,-7.4942,-4.96187,2.1621,-7.44635,-5.01809,2.1621
18.13,-7.4743,-4.96548,2.16434,-7.42645,-5.02228,2.16434
18.14,-7.45434,-4.96891,2.16658,-7.40655,-5.02627,2.16658
18.15,-7.43431,-4.97216,2.16881,-7.38664,-5.03004,2.16881
18.16,-7.41421,-4.97523,2.17104,-7.36672,-5.03361,2.17104
18.17,-7.39404,-4.97813,2.17326,-7.34679,-5.03696,2.17326
18.18,-7.37381,-4.98084,2.17548,-7.32686,-5.0401,2.17548
18.19,-7.35352,-4.98337,2.17769,-7.30692,-5.04302,2.17769
18.2,-7.33315,-4.98573,2.17989,-7.28697,-5.04573,2.17989
18.21,-7.31272,-4.9879,2.18209,-7.26702,-5.04822,2.18209
18.22,-7.29223,-4.9899,2.18428,-7.24705,-5.05049,2.18428
18.23,-7.27167,-4.99172,2.18646,-7.22707,-5.05254,2.18646
18.24,-7.25104,-4.99335,2.18864,-7.20708,-5.05437,2.18864
18.25,-7.23035,-4.99481,2.19081,-7.18707,-5.05598,2.19081
18.26,-7.20959,-4.99609,2.19298,-7.16706,-5.05737,2.19298
18.27,-7.18877,-4.99718,2.19514,-7.14702,-5.05854,2.19514
18.28,-7.16788,-4.9981,2.19729,-7.12697,-5.05948,2.19729
18.29,-7.14693,-4.99884,2.19944,-7.10691,-5.0602,2.19944
18.3,-7.12592,-4.99939,2.20158,-7.08682,-5.06069,2.20158
18.31,-7.10484,-4.99977,2.20371,-7.06671,-5.06096,2.20371
18.32,-7.08369,-4.99997,2.20584,-7.04658,-5.06101,2.20584
18.33,-7.06249,-4.99999,2.20796,-7.02643,-5.06083,2.20796
18.34,-7.04122,-4.99982,2.21008,-7.00625,-5.06042,2.21008
18.35,-7.01988,-4.99948,2.21219,-6.98604,-5.05979,2.21219
18.36,-6.99848,-4.99896,2.21429,-6.9658,-5.05894,2.21429
18.37,-6.97702,-4.99825,2.21639,-6.94554,-5.05786,2.21639
18.38,-6.9555,-4.99737,2.21848,-6.92524,-5.05655,2.21848
18.39,-6.93392,-4.99631,2.22056,-6.9049,-5.05503,2.22056
18.4,-6.91227,-4.99507,2.22264,-6.88453,-5.05327,2.22264
18.41,-6.89056,-4.99364,2.22471,-6.86412,-5.0513,2.22471
18.42,-6.86879,-4.99204,2.22677,-6.84367,-5.04909,2.22677
18.43,-6.84695,-4.99026,2.22883,-6.82317,-5.04667,2.22883
18.44,-6.82506,-4.9883,2.23088,-6.80263,-5.04403,2.23088
18.45,-6.8031,-4.98616,2.23292,-6.78205,-5.04116,2.23292
18.46,-6.78108,-4.98384,2.23496,-6.76141,-5.03808,2.23496
18.47,-6.759,-4.98134,2.23699,-6.74072,-5.03477,2.23699
18.48,-6.73686,-4.97866,2.23902,-6.71998,-5.03125,2.23902
18.49,-6.71466,-4.9758,2.24104,-6.69919,-5.0275,2.24104
18.5,-6.6924,-4.97276,2.24305,-6.67834,-5.02354,2.24305
18.51,-6.67008,-4.96955,2.24505,-6.65742,-5.01937,2.24505
18.52,-6.6477,-4.96615,2.24705,-6.63645,-5.01498,2.24705
18.53,-6.62525,-4.96258,2.24904,-6.61541,-5.01038,2.24904
18.54,-6.60275,-4.95882,2.25102,-6.59431,-5.00557,2.25102
18.55,-6.58019,-4.95489,2.253,-6.57313,-5.00055,2.253
18.56,-6.55757,-4.95078,2.25497,-6.55189,-4.99532,2.25497
18.57,-6.53489,-4.94649,2.25694,-6.53058,-4.98988,2.25694
18.58,-6.51216,-4.94203,2.25889,-6.50919,-4.98423,2.25889
18.59,-6.48936,-4.93738,2.26084,-6.48772,-4.97838,2.26084
18.6,-6.46651,-4.93256,2.26279,-6.46618,-4.97233,2.26279
18.61,-6.44359,-4.92756,2.26472,-6.44456,-4.96608,2.26472
18.62,-6.42062,-4.92239,2.26665,-6.42286,-4.95963,2.26665
18.63,-6.39759,-4.91703,2.26858,-6.40107,-4.95298,2.26858
18.64,-6.37451,-4.9115,2.27049,-6.37919,-4.94614,2.27049
18.65,-6.35137,-4.90579,2.2724,-6.35723,-4.9391,2.2724
18.66,-6.32817,-4.89991,2.2743,-6.33519,-4.93187,2.2743
18.67,-6.30491,-4.89385,2.2762,-6.31305,-4.92445,2.2762
18.68,-6.28159,-4.88761,2.27808,-6.29082,-4.91684,2.27808
18.69,-6.25822,-4.8812,2.27997,-6.26849,-4.90904,2.27997
18.7,-6.2348,-4.87461,2.28184,-6.24607,-4.90106,2.28184
18.71,-6.21131,-4.86785,2.28371,-6.22356,-4.8929,2.28371
18.72,-6.18777,-4.86091,2.28557,-6.20095,-4.88455,2.28557
18.73,-6.16418,-4.85379,2.28742,-6.17824,-4.87603,2.28742
18.74,-6.14053,-4.8465,2.28926,-6.15543,-4.86733,2.28926
18.75,-6.11682,-4.83904,2.2911,-6.13252,-4.85846,2.2911
18.76,-6.09306,-4.8314,2.29294,-6.10951,-4.84941,2.29294
18.77,-6.06925,-4.82359,2.29476,-6.08639,-4.84019,2.29476
18.78,-6.04538,-4.81561,2.29658,-6.06318,-4.83081,2.29658
18.79,-6.02145,-4.80745,2.29839,-6.03985,-4.82125,2.29839
18.8,-5.99747,-4.79911,2.30019,-6.01643,-4.81153,2.30019
18.81,-5.97344,-4.79061,2.30199,-5.9929,-4.80165,2.30199
18.82,-5.94935,-4.78193,2.30377,-5.96926,-4.79161,2.30377
18.83,-5.92521,-4.77308,2.30555,-5.94551,-4.78141,2.30555
18.84,-5.90102,-4.76406,2.30733,-5.92167,-4.77105,2.30733
18.85,-5.87677,-4.75487,2.3091,-5.89771,-4.76053,2.3091
18.86,-5.85248,-4.74551,2.31085,-5.87365,-4.74986,2.31085
18.87,-5.82812,-4.73597,2.31261,-5.84948,-4.73904,2.31261
18.88,-5.80372,-4.72627,2.31435,-5.8252,-4.72807,2.31435
18.89,-5.77926,-4.71639,2.31609,-5.80081,-4.71695,2.31609
18.9,-5.75475,-4.70635,2.31782,-5.77632,-4.70568,2.31782
18.91,-5.73019,-4.69613,2.31954,-5.75173,-4.69427,2.31954
18.92,-5.70558,-4.68575,2.32126,-5.72703,-4.68272,2.32126
18.93,-5.68092,-4.6752,2.32297,-5.70222,-4.67102,2.32297
18.94,-5.6562,-4.66448,2.32467,-5.67731,-4.65918,2.32467
18.95,-5.63144,-4.65359,2.32636,-5.65229,-4.64721,2.32636
18.96,-5.60662,-4.64253,2.32804,-5.62717,-4.63509,2.32804
18.97,-5.58176,-4.63131,2.32972,-5.60195,-4.62285,2.32972
18.98,-5.55684,-4.61992,2.33139,-5.57663,-4.61046,2.33139
18.99,-5.53187,-4.60836,2.33306,-5.5512,-4.59795,2.33306
19,-5.50686,-4.59664,2.33471,-5.52568,-4.5853,2.33471
19.01,-5.48179,-4.58476,2.33636,-5.50005,-4.57252,2.33636
19.02,-5.45667,-4.5727,2.338,-5.47433,-4.55961,2.338
19.03,-5.43151,-4.56049,2.33964,-5.44852,-4.54657,2.33964
19.04,-5.4063,-4.5481,2.34126,-5.42261,-4.53341,2.34126
19.05,-5.38103,-4.53556,2.34288,-5.3966,-4.52012,2.34288
19.06,-5.35572,-4.52285,2.34449,-5.37051,-4.5067,2.34449
19.07,-5.33036,-4.50998,2.34609,-5.34432,-4.49316,2.34609
19.08,-5.30496,-4.49695,2.34769,-5.31805,-4.47949,2.34769
19.09,-5.2795,-4.48375,2.34928,-5.29169,-4.4657,2.34928
19.1,-5.254,-4.47039,2.35086,-5.26524,-4.45179,2.35086
19.11,-5.22845,-4.45688,2.35243,-5.23871,-4.43776,2.35243
19.12,-5.20286,-4.4432,2.35399,-5.2121,-4.42361,2.35399
19.13,-5.17721,-4.42936,2.35555,-5.18541,-4.40934,2.35555
19.14,-5.15152,-4.41536,2.3571,-5.15864,-4.39494,2.3571
19.15,-5.12579,-4.40121,2.35864,-5.13179,-4.38043,2.35864
19.16,-5.1,-4.38689,2.36017,-5.10487,-4.3658,2.36017
19.17,-5.07418,-4.37242,2.3617,-5.07788,-4.35105,2.3617
19.18,-5.0483,-4.35779,2.36322,-5.05082,-4.33618,2.36322
19.19,-5.02238,-4.343,2.36473,-5.02369,-4.32119,2.36473
19.2,-4.99642,-4.32806,2.36623,-4.9965,-4.30608,2.36623
19.21,-4.97041,-4.31296,2.36773,-4.96924,-4.29086,2.36773
19.22,-4.94436,-4.2977,2.36921,-4.94192,-4.27551,2.36921
19.23,-4.91826,-4.2823,2.37069,-4.91455,-4.26005,2.37069
19.24,-4.89211,-4.26673,2.37217,-4.88712,-4.24447,2.37217
19.25,-4.86593,-4.25101,2.37363,-4.85963,-4.22877,2.37363
19.26,-4.8397,-4.23514,2.37508,-4.83209,-4.21296,2.37508
19.27,-4.81342,-4.21912,2.37653,-4.8045,-4.19702,2.37653
19.28,-4.7871,-4.20295,2.37797,-4.77686,-4.18096,2.37797
19.29,-4.76074,-4.18662,2.37941,-4.74918,-4.16479,2.37941
19.3,-4.73434,-4.17015,2.38083,-4.72146,-4.14849,2.38083
19.31,-4.70789,-4.15352,2.38225,-4.69369,-4.13208,2.38225
19.32,-4.68141,-4.13674,2.38365,-4.66589,-4.11554,2.38365
19.33,-4.65487,-4.11982,2.38505,-4.63805,-4.09888,2.38505
19.34,-4.6283,-4.10274,2.38645,-4.61018,-4.0821,2.38645
19.35,-4.60169,-4.08552,2.38783,-4.58227,-4.0652,2.38783
19.36,-4.57503,-4.06816,2.38921,-4.55434,-4.04818,2.38921
19.37,-4.54834,-4.05064,2.39058,-4.52638,-4.03103,2.39058
19.38,-4.5216,-4.03298,2.39194,-4.49839,-4.01375,2.39194
19.39,-4.49482,-4.01517,2.39329,-4.47038,-3.99635,2.39329
19.4,-4.468,-3.99722,2.39463,-4.44235,-3.97883,2.39463
19.41,-4.44114,-3.97913,2.39597,-4.4143,-3.96118,2.39597
19.42,-4.41424,-3.96089,2.3973,-4.38624,-3.9434,2.3973
19.43,-4.3873,-3.94251,2.39862,-4.35816,-3.9255,2.39862
19.44,-4.36033,-3.92399,2.39993,-4.33006,-3.90746,2.39993
19.45,-4.33331,-3.90533,2.40123,-4.30196,-3.8893,2.40123
19.46,-4.30625,-3.88652,2.40253,-4.27384,-3.871,2.40253
