t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
9.06,4.09632,4.07728,-3.73323,-3.71418,0.588382,0.590195,-2.73643,-2.73639,2.02735,2.03824,-0.123311,-0.123069,-0.121547,-0.121661,0.0692556,0.0709455,0.787373,0.78368,0.0663814,0.0671329,-0.0352274,-0.0317515,-0.0049822,-0.00450373,4.09632,-3.73323,0.588382,-0.121547,0.0692556,0.787373
9.07,4.06894,4.04976,-3.71289,-3.69358,0.587153,0.589019,-2.74016,-2.73998,2.04073,2.05169,-0.12249,-0.122264,-0.120882,-0.120964,0.0689021,0.0705384,0.787324,0.783697,0.0667884,0.0674888,-0.0354627,-0.0320008,-0.00495942,-0.00448525,4.06894,-3.71289,0.587153,-0.120882,0.0689021,0.787324
9.08,4.04152,4.02219,-3.69242,-3.67285,0.585932,0.587852,-2.74386,-2.74355,2.05403,2.06506,-0.121668,-0.121457,-0.120212,-0.120263,0.0685463,0.070129,0.787274,0.783716,0.0671955,0.0678424,-0.0356976,-0.0322471,-0.00493603,-0.00446823,4.04152,-3.69242,0.585932,-0.120212,0.0685463,0.787274
9.09,4.01406,3.9946,-3.67181,-3.65198,0.58472,0.586696,-2.74754,-2.7471,2.06726,2.07834,-0.120845,-0.120645,-0.119538,-0.119558,0.0681882,0.0697175,0.787225,0.783737,0.0676025,0.0681936,-0.0359319,-0.0324886,-0.00491203,-0.0044522,4.01406,-3.67181,0.58472,-0.119538,0.0681882,0.787225
9.1,3.98657,3.96696,-3.65107,-3.63099,0.583515,0.585549,-2.7512,-2.75064,2.08041,2.09155,-0.120021,-0.119831,-0.11886,-0.118849,0.0678277,0.0693042,0.787176,0.783759,0.0680094,0.068542,-0.036166,-0.0327276,-0.00488743,-0.00443763,3.98657,-3.65107,0.583515,-0.11886,0.0678277,0.787176
9.11,3.95904,3.9393,-3.6302,-3.60987,0.582319,0.584411,-2.75483,-2.75415,2.09349,2.10467,-0.119195,-0.119015,-0.118178,-0.118135,0.0674649,0.0688892,0.787127,0.783783,0.068416,0.0688874,-0.0363997,-0.0329638,-0.00486226,-0.00442396,3.95904,-3.6302,0.582319,-0.118178,0.0674649,0.787127
9.12,3.93147,3.9116,-3.6092,-3.58862,0.581131,0.583282,-2.75844,-2.75764,2.1065,2.11771,-0.118369,-0.118195,-0.117491,-0.117417,0.0670997,0.0684729,0.787079,0.783807,0.0688224,0.0692302,-0.0366332,-0.0331966,-0.00483652,-0.004411,3.93147,-3.6092,0.581131,-0.117491,0.0670997,0.787079
9.13,3.90387,3.88387,-3.58807,-3.56725,0.579952,0.582162,-2.76202,-2.76112,2.11943,2.13067,-0.117542,-0.117372,-0.116801,-0.116696,0.0667322,0.0680554,0.78703,0.783832,0.0692283,0.0695686,-0.0368665,-0.0334282,-0.00481022,-0.00439857,3.90387,-3.58807,0.579952,-0.116801,0.0667322,0.78703
9.14,3.87623,3.8561,-3.56681,-3.54576,0.57878,0.58105,-2.76558,-2.76457,2.13229,2.14355,-0.116713,-0.116547,-0.116107,-0.11597,0.0663624,0.0676371,0.786982,0.783856,0.0696338,0.0699039,-0.0370997,-0.0336572,-0.00478337,-0.00438666,3.87623,-3.56681,0.57878,-0.116107,0.0663624,0.786982
9.15,3.84856,3.8283,-3.54543,-3.52414,0.577617,0.579947,-2.76912,-2.768,2.14507,2.15634,-0.115883,-0.115719,-0.115408,-0.11524,0.0659902,0.0672179,0.786935,0.78388,0.0700387,0.0702346,-0.0373328,-0.0338858,-0.00475599,-0.00437512,3.84856,-3.54543,0.577617,-0.115408,0.0659902,0.786935
9.16,3.82085,3.80047,-3.52391,-3.50241,0.576463,0.578851,-2.77263,-2.77141,2.15778,2.16904,-0.115053,-0.114889,-0.114706,-0.114507,0.0656157,0.066798,0.786887,0.783903,0.0704429,0.0705615,-0.0375659,-0.0341135,-0.00472808,-0.00436352,3.82085,-3.52391,0.576463,-0.114706,0.0656157,0.786887
9.17,3.79311,3.7726,-3.50227,-3.48055,0.575316,0.577762,-2.77611,-2.7748,2.17041,2.18167,-0.114221,-0.114056,-0.114,-0.113769,0.0652389,0.0663777,0.78684,0.783925,0.0708463,0.0708846,-0.037799,-0.034342,-0.00469966,-0.00435185,3.79311,-3.50227,0.575316,-0.114,0.0652389,0.78684
9.18,3.76533,3.7447,-3.4805,-3.45858,0.574178,0.576681,-2.77958,-2.77816,2.18296,2.1942,-0.113388,-0.11322,-0.113289,-0.113028,0.0648597,0.0659571,0.786793,0.783945,0.0712489,0.0712035,-0.0380322,-0.0345706,-0.00467074,-0.00434008,3.76533,-3.4805,0.574178,-0.113289,0.0648597,0.786793
9.19,3.73751,3.71676,-3.45861,-3.43649,0.573049,0.575607,-2.78301,-2.78151,2.19544,2.20665,-0.112554,-0.112383,-0.112575,-0.112282,0.0644783,0.0655364,0.786747,0.783963,0.0716506,0.0715174,-0.0382655,-0.0347991,-0.00464133,-0.0043276,3.73751,-3.45861,0.573049,-0.112575,0.0644783,0.786747
9.2,3.70967,3.68879,-3.4366,-3.41429,0.571927,0.574539,-2.78643,-2.78483,2.20784,2.21901,-0.11172,-0.111543,-0.111856,-0.111532,0.0640944,0.0651153,0.7867,0.783979,0.0720511,0.071827,-0.038499,-0.0350299,-0.00461143,-0.0043146,3.70967,-3.4366,0.571927,-0.111856,0.0640944,0.7867
9.21,3.68179,3.66079,-3.41446,-3.39197,0.570814,0.573478,-2.78981,-2.78813,2.22016,2.23129,-0.110884,-0.110701,-0.111134,-0.110779,0.0637083,0.0646945,0.786655,0.783992,0.0724506,0.0721324,-0.0387326,-0.0352625,-0.00458107,-0.00430074,3.68179,-3.41446,0.570814,-0.111134,0.0637083,0.786655
9.22,3.65387,3.63275,-3.39219,-3.36953,0.56971,0.572423,-2.79318,-2.79141,2.2324,2.24348,-0.110047,-0.109856,-0.110407,-0.110021,0.0633198,0.0642737,0.786609,0.784002,0.0728488,0.0724332,-0.0389664,-0.0354973,-0.00455025,-0.00428569,3.65387,-3.39219,0.56971,-0.110407,0.0633198,0.786609
9.23,3.62592,3.60468,-3.36981,-3.34698,0.568613,0.571374,-2.79651,-2.79467,2.24456,2.25559,-0.109209,-0.109011,-0.109677,-0.10926,0.0629289,0.0638531,0.786564,0.784009,0.0732457,0.0727297,-0.0392005,-0.0357344,-0.00451899,-0.00426953,3.62592,-3.36981,0.568613,-0.109677,0.0629289,0.786564
9.24,3.59794,3.57657,-3.3473,-3.32432,0.567525,0.570331,-2.79983,-2.7979,2.25665,2.2676,-0.108371,-0.108163,-0.108942,-0.108495,0.0625358,0.0634325,0.786518,0.784012,0.0736412,0.0730212,-0.0394348,-0.035974,-0.00448729,-0.00425199,3.59794,-3.3473,0.567525,-0.108942,0.0625358,0.786518
9.25,3.56993,3.54843,-3.32468,-3.30154,0.566446,0.569293,-2.80311,-2.80111,2.26865,2.27954,-0.107531,-0.107313,-0.108204,-0.107725,0.0621402,0.0630124,0.786474,0.784011,0.0740351,0.0733099,-0.0396694,-0.0362181,-0.00445516,-0.00423276,3.56993,-3.32468,0.566446,-0.108204,0.0621402,0.786474
9.26,3.54188,3.52026,-3.30193,-3.27865,0.565375,0.568261,-2.80638,-2.80429,2.28058,2.29138,-0.10669,-0.106461,-0.107461,-0.106952,0.0617424,0.0625926,0.786429,0.784007,0.0744275,0.0735938,-0.0399043,-0.0364649,-0.00442262,-0.00421187,3.54188,-3.30193,0.565375,-0.107461,0.0617424,0.786429
9.27,3.5138,3.49205,-3.27906,-3.25565,0.564312,0.567234,-2.80961,-2.80745,2.29242,2.30314,-0.105849,-0.105609,-0.106715,-0.106174,0.0613422,0.0621729,0.786385,0.783999,0.0748182,0.0738746,-0.0401394,-0.0367159,-0.00438968,-0.00418916,3.5138,-3.27906,0.564312,-0.106715,0.0613422,0.786385
9.28,3.48569,3.46381,-3.25608,-3.23254,0.563258,0.566213,-2.81282,-2.81059,2.30418,2.31482,-0.105006,-0.104754,-0.105965,-0.105393,0.0609396,0.0617537,0.786342,0.783986,0.0752071,0.0741512,-0.0403749,-0.0369715,-0.00435635,-0.00416446,3.48569,-3.25608,0.563258,-0.105965,0.0609396,0.786342
9.29,3.45754,3.43553,-3.23298,-3.20931,0.562212,0.565197,-2.81601,-2.8137,2.31586,2.32641,-0.104163,-0.103898,-0.105211,-0.104608,0.0605347,0.0613346,0.786298,0.783969,0.0755941,0.0744252,-0.0406107,-0.0372313,-0.00432263,-0.00413764,3.45754,-3.23298,0.562212,-0.105211,0.0605347,0.786298
9.3,3.42937,3.40722,-3.20976,-3.18598,0.561175,0.564185,-2.81917,-2.81678,2.32746,2.33791,-0.103318,-0.103041,-0.104453,-0.103819,0.0601274,0.0609159,0.786255,0.783947,0.0759792,0.0746957,-0.0408468,-0.0374962,-0.00428854,-0.00410874,3.42937,-3.20976,0.561175,-0.104453,0.0601274,0.786255
9.31,3.40116,3.37888,-3.18643,-3.16253,0.560146,0.56318,-2.8223,-2.81984,2.33898,2.34933,-0.102473,-0.102182,-0.103692,-0.103025,0.0597177,0.0604972,0.786212,0.783922,0.0763623,0.0749637,-0.0410832,-0.037765,-0.00425409,-0.00407749,3.40116,-3.18643,0.560146,-0.103692,0.0597177,0.786212
9.32,3.37292,3.3505,-3.16298,-3.13898,0.559125,0.562179,-2.82541,-2.82288,2.35041,2.36066,-0.101626,-0.101322,-0.102926,-0.102229,0.0593057,0.0600791,0.78617,0.783891,0.0767432,0.0752292,-0.0413199,-0.0380387,-0.00421929,-0.00404389,3.37292,-3.16298,0.559125,-0.102926,0.0593057,0.78617
9.33,3.34465,3.32209,-3.13942,-3.11531,0.558113,0.561183,-2.82849,-2.82588,2.36176,2.37191,-0.100779,-0.100461,-0.102157,-0.101428,0.0588913,0.0596608,0.786128,0.783856,0.0771219,0.0754926,-0.0415569,-0.0383176,-0.00418416,-0.00400789,3.34465,-3.13942,0.558113,-0.102157,0.0588913,0.786128
9.34,3.31635,3.29365,-3.11575,-3.09154,0.55711,0.560193,-2.83154,-2.82887,2.37302,2.38308,-0.0999309,-0.0995983,-0.101384,-0.100624,0.0584746,0.0592428,0.786086,0.783817,0.0774983,0.0757546,-0.0417942,-0.0386007,-0.00414869,-0.00396948,3.31635,-3.11575,0.55711,-0.101384,0.0584746,0.786086
9.35,3.28802,3.26518,-3.09196,-3.06765,0.556114,0.559208,-2.83457,-2.83182,2.38421,2.39416,-0.0990819,-0.0987346,-0.100607,-0.099816,0.0580554,0.0588247,0.786045,0.783774,0.0778723,0.0760138,-0.0420318,-0.0388885,-0.0041129,-0.00392863,3.28802,-3.09196,0.556114,-0.100607,0.0580554,0.786045
9.36,3.25966,3.23667,-3.06807,-3.04366,0.555128,0.558228,-2.83757,-2.83475,2.3953,2.40515,-0.0982319,-0.0978703,-0.0998261,-0.0990046,0.0576339,0.0584065,0.786004,0.783726,0.0782439,0.0762732,-0.0422697,-0.0391802,-0.0040768,-0.0038854,3.25966,-3.06807,0.555128,-0.0998261,0.0576339,0.786004
9.37,3.23127,3.20813,-3.04406,-3.01955,0.55415,0.557254,-2.84055,-2.83765,2.40632,2.41607,-0.0973811,-0.0970045,-0.0990418,-0.0981898,0.05721,0.0579881,0.785964,0.783674,0.0786129,0.0765318,-0.0425078,-0.0394766,-0.00404041,-0.00383967,3.23127,-3.04406,0.55415,-0.0990418,0.05721,0.785964
9.38,3.20285,3.17956,-3.01994,-2.99534,0.55318,0.556285,-2.8435,-2.84052,2.41724,2.4269,-0.0965294,-0.0961374,-0.0982539,-0.0973716,0.0567838,0.0575693,0.785923,0.783619,0.0789793,0.0767898,-0.0427461,-0.0397762,-0.00400372,-0.00379172,3.20285,-3.01994,0.55318,-0.0982539,0.0567838,0.785923
9.39,3.1744,3.15096,-2.99571,-2.97102,0.552219,0.555322,-2.84642,-2.84337,2.42808,2.43764,-0.0956768,-0.0952695,-0.0974622,-0.0965503,0.0563551,0.0571501,0.785883,0.78356,0.0793431,0.0770478,-0.0429846,-0.0400802,-0.00396676,-0.00374131,3.1744,-2.99571,0.552219,-0.0974622,0.0563551,0.785883
9.4,3.14592,3.12233,-2.97138,-2.94659,0.551267,0.554365,-2.84932,-2.84618,2.43884,2.4483,-0.0948234,-0.0944002,-0.096667,-0.0957258,0.0559241,0.0567304,0.785844,0.783497,0.079704,0.0773056,-0.0432233,-0.0403873,-0.00392953,-0.0036889,3.14592,-2.97138,0.551267,-0.096667,0.0559241,0.785844
9.41,3.11741,3.09367,-2.94694,-2.92206,0.550323,0.553415,-2.85219,-2.84897,2.44951,2.45888,-0.0939691,-0.0935303,-0.0958682,-0.0948985,0.0554907,0.05631,0.785805,0.783432,0.0800622,0.0775639,-0.0434621,-0.0406974,-0.00389204,-0.00363417,3.11741,-2.94694,0.550323,-0.0958682,0.0554907,0.785805
9.42,3.08888,3.06499,-2.92239,-2.89741,0.549387,0.552471,-2.85503,-2.85173,2.46009,2.46937,-0.093114,-0.0926589,-0.0950658,-0.0940682,0.0550548,0.0558887,0.785766,0.783363,0.0804174,0.0778225,-0.0437011,-0.04101,-0.0038543,-0.00357737,3.08888,-2.92239,0.549387,-0.0950658,0.0550548,0.785766
9.43,3.06031,3.03627,-2.89774,-2.87266,0.548461,0.551533,-2.85785,-2.85447,2.47058,2.47978,-0.092258,-0.091787,-0.0942598,-0.0932349,0.0546166,0.0554665,0.785728,0.783292,0.0807697,0.0780822,-0.0439401,-0.0413249,-0.00381632,-0.00351875,3.06031,-2.89774,0.548461,-0.0942598,0.0546166,0.785728
9.44,3.03172,3.00753,-2.87298,-2.84781,0.547542,0.550602,-2.86064,-2.85717,2.48099,2.4901,-0.0914012,-0.0909139,-0.0934504,-0.0923994,0.054176,0.0550431,0.78569,0.783219,0.0811189,0.078343,-0.0441792,-0.0416419,-0.00377811,-0.00345857,3.03172,-2.87298,0.547542,-0.0934504,0.054176,0.78569
9.45,3.0031,2.97876,-2.84812,-2.82285,0.546633,0.549678,-2.8634,-2.85985,2.4913,2.50034,-0.0905436,-0.0900397,-0.0926375,-0.0915612,0.0537331,0.0546185,0.785652,0.783144,0.081465,0.078605,-0.0444182,-0.0419603,-0.00373968,-0.00339667,3.0031,-2.84812,0.546633,-0.0926375,0.0537331,0.785652
9.46,2.97445,2.94997,-2.82315,-2.79778,0.545731,0.548762,-2.86614,-2.86249,2.50153,2.51049,-0.0896851,-0.0891648,-0.0918211,-0.0907209,0.0532877,0.0541923,0.785615,0.783068,0.0818079,0.07887,-0.0446572,-0.042279,-0.00370104,-0.00333345,2.97445,-2.82315,0.545731,-0.0918211,0.0532877,0.785615
9.47,2.94578,2.92115,-2.79809,-2.77261,0.544839,0.547853,-2.86885,-2.86511,2.51167,2.52056,-0.0888259,-0.0882889,-0.0910013,-0.0898782,0.0528399,0.0537645,0.785578,0.78299,0.0821476,0.0791352,-0.0448961,-0.0425984,-0.0036622,-0.003269,2.94578,-2.79809,0.544839,-0.0910013,0.0528399,0.785578
9.48,2.91707,2.89231,-2.77292,-2.74734,0.543955,0.546953,-2.87153,-2.8677,2.52172,2.53054,-0.0879659,-0.0874116,-0.0901782,-0.0890335,0.0523898,0.0533349,0.785542,0.782912,0.082484,0.0794027,-0.0451349,-0.0429187,-0.00362317,-0.0032036,2.91707,-2.77292,0.543955,-0.0901782,0.0523898,0.785542
9.49,2.88835,2.86344,-2.74765,-2.72196,0.543079,0.54606,-2.87418,-2.87026,2.53168,2.54044,-0.087105,-0.0865339,-0.0893516,-0.0881868,0.0519372,0.0529034,0.785506,0.782833,0.0828171,0.0796711,-0.0453735,-0.0432375,-0.00358395,-0.00313725,2.88835,-2.74765,0.543079,-0.0893516,0.0519372,0.785506
9.5,2.85959,2.83455,-2.72229,-2.69648,0.542213,0.545175,-2.87681,-2.87279,2.54155,2.55025,-0.0862434,-0.0856549,-0.0885218,-0.0873381,0.0514823,0.0524697,0.78547,0.782755,0.0831468,0.0799426,-0.0456119,-0.0435553,-0.00354456,-0.00307041,2.85959,-2.72229,0.542213,-0.0885218,0.0514823,0.78547
9.51,2.83081,2.80564,-2.69682,-2.6709,0.541355,0.544299,-2.87941,-2.8753,2.55133,2.55997,-0.085381,-0.0847754,-0.0876887,-0.0864878,0.051025,0.0520336,0.785435,0.782677,0.083473,0.0802148,-0.04585,-0.0438721,-0.00350501,-0.00300308,2.83081,-2.69682,0.541355,-0.0876887,0.051025,0.785435
9.52,2.802,2.77671,-2.67126,-2.64522,0.540505,0.543432,-2.88198,-2.87777,2.56102,2.56961,-0.0845178,-0.0838944,-0.0868524,-0.0856358,0.0505653,0.0515949,0.7854,0.782599,0.0837957,0.0804895,-0.0460878,-0.0441857,-0.0034653,-0.00293557,2.802,-2.67126,0.540505,-0.0868524,0.0505653,0.7854
9.53,2.77317,2.74776,-2.6456,-2.61944,0.539664,0.542574,-2.88453,-2.88022,2.57062,2.57915,-0.0836539,-0.0830129,-0.0860128,-0.0847824,0.0501032,0.0511537,0.785366,0.782524,0.0841148,0.0807652,-0.0463252,-0.0444979,-0.00342544,-0.00286798,2.77317,-2.6456,0.539664,-0.0860128,0.0501032,0.785366
9.54,2.74431,2.71878,-2.61985,-2.59356,0.538832,0.541726,-2.88705,-2.88263,2.58012,2.58861,-0.0827892,-0.0821307,-0.0851701,-0.0839274,0.0496388,0.0507096,0.785331,0.782449,0.0844303,0.0810437,-0.0465621,-0.0448077,-0.00338545,-0.00280073,2.74431,-2.61985,0.538832,-0.0851701,0.0496388,0.785331
9.55,2.71543,2.68979,-2.594,-2.56759,0.538009,0.540887,-2.88954,-2.88502,2.58953,2.59797,-0.0819238,-0.0812478,-0.0843242,-0.083071,0.049172,0.0502624,0.785298,0.782377,0.0847422,0.0813218,-0.0467985,-0.0451137,-0.00334533,-0.00273404,2.71543,-2.594,0.538009,-0.0843242,0.049172,0.785298
9.56,2.68652,2.66078,-2.56806,-2.54152,0.537194,0.540057,-2.892,-2.88738,2.59885,2.60725,-0.0810577,-0.0803638,-0.0834753,-0.0822132,0.0487028,0.0498121,0.785265,0.782308,0.0850504,0.0816017,-0.0470344,-0.0454167,-0.00330509,-0.00266801,2.68652,-2.56806,0.537194,-0.0834753,0.0487028,0.785265
9.57,2.65759,2.63175,-2.54202,-2.51536,0.536387,0.539238,-2.89444,-2.88971,2.60808,2.61644,-0.0801908,-0.0794794,-0.0826232,-0.0813542,0.0482313,0.0493587,0.785232,0.782241,0.0853549,0.0818831,-0.0472697,-0.0457158,-0.00326473,-0.00260255,2.65759,-2.54202,0.536387,-0.0826232,0.0482313,0.785232
9.58,2.62863,2.6027,-2.5159,-2.48911,0.53559,0.538429,-2.89685,-2.89201,2.61721,2.62553,-0.0793232,-0.0785945,-0.0817682,-0.0804941,0.0477574,0.0489017,0.785199,0.782177,0.0856556,0.0821647,-0.0475042,-0.0460109,-0.00322428,-0.00253838,2.62863,-2.5159,0.53559,-0.0817682,0.0477574,0.785199
9.59,2.59965,2.57363,-2.48968,-2.46276,0.534801,0.53763,-2.89923,-2.89428,2.62625,2.63453,-0.0784548,-0.0777086,-0.0809101,-0.0796326,0.0472812,0.0484411,0.785167,0.782116,0.0859524,0.0824464,-0.0477381,-0.046302,-0.00318373,-0.0024754,2.59965,-2.48968,0.534801,-0.0809101,0.0472812,0.785167
9.6,2.57065,2.54454,-2.46337,-2.43632,0.534021,0.536841,-2.90158,-2.89652,2.6352,2.64344,-0.0775858,-0.0768226,-0.0800491,-0.07877,0.0468027,0.0479767,0.785136,0.78206,0.0862455,0.082729,-0.0479711,-0.0465883,-0.00314309,-0.00241365,2.57065,-2.46337,0.534021,-0.0800491,0.0468027,0.785136
9.61,2.54162,2.51544,-2.43697,-2.4098,0.533249,0.536063,-2.90391,-2.89874,2.64405,2.65225,-0.0767161,-0.0759361,-0.0791852,-0.077906,0.0463218,0.0475087,0.785104,0.782007,0.0865347,0.0830108,-0.0482032,-0.0468692,-0.00310238,-0.00235349,2.54162,-2.43697,0.533249,-0.0791852,0.0463218,0.785104
9.62,2.51257,2.48632,-2.41049,-2.38319,0.532486,0.535296,-2.90621,-2.90092,2.65281,2.66097,-0.0758457,-0.0750487,-0.0783185,-0.0770409,0.0458386,0.0470367,0.785074,0.781959,0.0868199,0.0832923,-0.0484344,-0.0471469,-0.0030616,-0.00229493,2.51257,-2.41049,0.532486,-0.0783185,0.0458386,0.785074
9.63,2.4835,2.45718,-2.38392,-2.35649,0.531732,0.534539,-2.90848,-2.90308,2.66147,2.6696,-0.0749746,-0.0741616,-0.0774489,-0.0761745,0.0453531,0.0465607,0.785043,0.781915,0.0871012,0.0835723,-0.0486647,-0.047418,-0.00302075,-0.00223814,2.4835,-2.38392,0.531732,-0.0774489,0.0453531,0.785043
9.64,2.4544,2.42802,-2.35726,-2.32972,0.530987,0.533793,-2.91072,-2.90521,2.67003,2.67813,-0.0741028,-0.0732738,-0.0765764,-0.0753068,0.0448653,0.0460807,0.785013,0.781876,0.0873786,0.083851,-0.0488938,-0.0476861,-0.00297985,-0.00218326,2.4544,-2.35726,0.530987,-0.0765764,0.0448653,0.785013
9.65,2.42528,2.39885,-2.33052,-2.30286,0.53025,0.533058,-2.91294,-2.90731,2.6785,2.68656,-0.0732303,-0.0723859,-0.0757013,-0.074438,0.0443752,0.0455966,0.784984,0.781841,0.087652,0.0841273,-0.0491218,-0.0479481,-0.00293891,-0.00213008,2.42528,-2.33052,0.53025,-0.0757013,0.0443752,0.784984
9.66,2.39614,2.36965,-2.30369,-2.27591,0.529522,0.532333,-2.91513,-2.90939,2.68688,2.6949,-0.0723572,-0.071498,-0.0748234,-0.0735676,0.0438829,0.0451081,0.784954,0.781811,0.0879214,0.0844029,-0.0493486,-0.0482053,-0.00289793,-0.00207891,2.39614,-2.30369,0.529522,-0.0748234,0.0438829,0.784954
9.67,2.36698,2.34044,-2.27678,-2.24889,0.528803,0.531619,-2.91729,-2.91143,2.69515,2.70314,-0.0714835,-0.0706101,-0.0739429,-0.0726957,0.0433883,0.0446158,0.784926,0.781787,0.0881867,0.0846746,-0.0495742,-0.048458,-0.00285692,-0.00202985,2.36698,-2.27678,0.528803,-0.0739429,0.0433883,0.784926
9.68,2.3378,2.31121,-2.24979,-2.2218,0.528093,0.530915,-2.91942,-2.91345,2.70333,2.71128,-0.0706091,-0.0697224,-0.0730597,-0.0718222,0.0428914,0.0441193,0.784897,0.781767,0.0884481,0.0849438,-0.0497984,-0.0487056,-0.00281589,-0.00198257,2.3378,-2.24979,0.528093,-0.0730597,0.0428914,0.784897
9.69,2.30859,2.28196,-2.22271,-2.19462,0.527391,0.530223,-2.92153,-2.91544,2.71142,2.71932,-0.069734,-0.0688345,-0.0721739,-0.0709471,0.0423923,0.0436183,0.784869,0.781752,0.0887053,0.085209,-0.0500212,-0.0489491,-0.00277484,-0.0019373,2.30859,-2.22271,0.527391,-0.0721739,0.0423923,0.784869
9.7,2.27937,2.2527,-2.19556,-2.16737,0.526698,0.52954,-2.9236,-2.91741,2.7194,2.72727,-0.0688584,-0.0679468,-0.0712856,-0.0700704,0.041891,0.0431135,0.784842,0.781742,0.0889585,0.0854708,-0.0502425,-0.0491882,-0.00273379,-0.00189395,2.27937,-2.19556,0.526698,-0.0712856,0.041891,0.784842
9.71,2.25012,2.22342,-2.16833,-2.14006,0.526014,0.528868,-2.92565,-2.91934,2.72729,2.73511,-0.0679821,-0.0670598,-0.0703948,-0.0691918,0.0413875,0.0426045,0.784815,0.781738,0.0892076,0.0857281,-0.0504623,-0.0494227,-0.00269274,-0.00185259,2.25012,-2.16833,0.526014,-0.0703948,0.0413875,0.784815
9.72,2.22085,2.19411,-2.14101,-2.11266,0.525338,0.528206,-2.92768,-2.92125,2.73508,2.74286,-0.0671052,-0.0661724,-0.0695015,-0.068311,0.0408817,0.0420914,0.784788,0.781737,0.0894526,0.0859807,-0.0506805,-0.0496528,-0.00265169,-0.00181298,2.22085,-2.14101,0.525338,-0.0695015,0.0408817,0.784788
9.73,2.19157,2.16479,-2.11363,-2.0852,0.524672,0.527554,-2.92967,-2.92314,2.74277,2.7505,-0.0662277,-0.0652861,-0.0686057,-0.0674285,0.0403739,0.0415743,0.784762,0.781742,0.0896935,0.086228,-0.050897,-0.0498806,-0.00261066,-0.00177495,2.19157,-2.11363,0.524672,-0.0686057,0.0403739,0.784762
9.74,2.16226,2.13545,-2.08616,-2.05767,0.524014,0.526911,-2.93164,-2.92499,2.75036,2.75805,-0.0653496,-0.0644,-0.0677076,-0.0665438,0.0398638,0.0410533,0.784736,0.781751,0.0899303,0.0864704,-0.0511118,-0.0501035,-0.00256965,-0.00173841,2.16226,-2.08616,0.524014,-0.0677076,0.0398638,0.784736
9.75,2.13293,2.10609,-2.05862,-2.03007,0.523365,0.526278,-2.93358,-2.92683,2.75785,2.76549,-0.0644709,-0.0635143,-0.0668071,-0.0656567,0.0393516,0.0405285,0.78471,0.781764,0.090163,0.086706,-0.0513247,-0.0503236,-0.00252868,-0.00170323,2.13293,-2.05862,0.523365,-0.0668071,0.0393516,0.78471
9.76,2.10359,2.07671,-2.031,-2.0024,0.522724,0.525655,-2.93549,-2.92863,2.76525,2.77284,-0.0635917,-0.0626298,-0.0659044,-0.0647672,0.0388373,0.0400001,0.784685,0.781781,0.0903916,0.0869362,-0.0515358,-0.0505407,-0.00248773,-0.00166951,2.10359,-2.031,0.522724,-0.0659044,0.0388373,0.784685
9.77,2.07422,2.04731,-2.00331,-1.97467,0.522093,0.52504,-2.93737,-2.93041,2.77254,2.78008,-0.0627118,-0.0617453,-0.0649993,-0.0638752,0.0383209,0.0394679,0.78466,0.781802,0.090616,0.0871591,-0.051745,-0.0507543,-0.00244684,-0.00163697,2.07422,-2.00331,0.522093,-0.0649993,0.0383209,0.78466
9.78,2.04484,2.0179,-1.97555,-1.94688,0.52147,0.524435,-2.93923,-2.93217,2.77974,2.78722,-0.0618315,-0.060862,-0.0640921,-0.0629805,0.0378024,0.0389324,0.784636,0.781826,0.0908363,0.0873758,-0.0519521,-0.0509664,-0.00240599,-0.00160515,2.04484,-1.97555,0.52147,-0.0640921,0.0378024,0.784636
9.79,2.01544,1.98846,-1.94772,-1.91902,0.520856,0.523838,-2.94106,-2.9339,2.78683,2.79426,-0.0609505,-0.0599791,-0.0631826,-0.0620831,0.0372819,0.0383933,0.784612,0.781854,0.0910525,0.0875857,-0.0521572,-0.051175,-0.0023652,-0.00157413,2.01544,-1.94772,0.520856,-0.0631826,0.0372819,0.784612
9.8,1.98602,1.959,-1.91982,-1.8911,0.520251,0.523249,-2.94286,-2.9356,2.79382,2.8012,-0.060069,-0.0590966,-0.062271,-0.0611829,0.0367593,0.0378513,0.784589,0.781884,0.0912646,0.0877884,-0.0523601,-0.051381,-0.00232447,-0.00154369,1.98602,-1.91982,0.520251,-0.062271,0.0367593,0.784589
9.81,1.95658,1.92953,-1.89184,-1.86311,0.519655,0.522668,-2.94463,-2.93728,2.80071,2.80803,-0.059187,-0.0582155,-0.0613573,-0.0602797,0.0362347,0.0373061,0.784566,0.781916,0.0914726,0.0879835,-0.0525609,-0.0515862,-0.00228381,-0.00151366,1.95658,-1.89184,0.519655,-0.0613573,0.0362347,0.784566
9.82,1.92713,1.90003,-1.8638,-1.83507,0.519067,0.522096,-2.94638,-2.93894,2.8075,2.81477,-0.0583044,-0.0573349,-0.0604416,-0.0593734,0.0357081,0.0367581,0.784543,0.781951,0.0916765,0.0881716,-0.0527593,-0.0517886,-0.00224323,-0.00148375,1.92713,-1.8638,0.519067,-0.0604416,0.0357081,0.784543
