t,x_des,y_des,z_des,x_act,y_act,z_act
23.7,9.96571,-0.827384,47.4,10.0329,-0.949281,47.4
23.71,9.96057,-0.887163,47.42,10.027,-1.00974,47.42
23.72,9.95507,-0.94691,47.44,10.0207,-1.07017,47.44
23.73,9.94921,-1.00662,47.46,10.0141,-1.13056,47.46
23.74,9.94299,-1.0663,47.48,10.0071,-1.1909,47.48
23.75,9.93641,-1.12594,47.5,9.9997,-1.25121,47.5
23.76,9.92948,-1.18554,47.52,9.99194,-1.31147,47.52
23.77,9.92218,-1.24509,47.54,9.98381,-1.37168,47.54
23.78,9.91454,-1.3046,47.56,9.97531,-1.43184,47.56
23.79,9.90653,-1.36406,47.58,9.96644,-1.49194,47.58
23.8,9.89817,-1.42348,47.6,9.9572,-1.55199,47.6
23.81,9.88945,-1.48284,47.62,9.94759,-1.61198,47.62
23.82,9.88037,-1.54215,47.64,9.93761,-1.67191,47.64
23.83,9.87094,-1.60141,47.66,9.92726,-1.73177,47.66
23.84,9.86116,-1.6606,47.68,9.91655,-1.79156,47.68
23.85,9.85102,-1.71974,47.7,9.90547,-1.85129,47.7
23.86,9.84052,-1.77881,47.72,9.89402,-1.91095,47.72
23.87,9.82967,-1.83782,47.74,9.88221,-1.97052,47.74
23.88,9.81847,-1.89677,47.76,9.87004,-2.03003,47.76
23.89,9.80691,-1.95565,47.78,9.8575,-2.08945,47.78
23.9,9.795,-2.01445,47.8,9.8446,-2.14879,47.8
23.91,9.78274,-2.07318,47.82,9.83134,-2.20804,47.82
23.92,9.77012,-2.13184,47.84,9.81772,-2.26721,47.84
23.93,9.75715,-2.19043,47.86,9.80374,-2.32629,47.86
23.94,9.74384,-2.24893,47.88,9.78939,-2.38527,47.88
23.95,9.73017,-2.30735,47.9,9.7747,-2.44417,47.9
23.96,9.71615,-2.36569,47.92,9.75964,-2.50296,47.92
23.97,9.70178,-2.42394,47.94,9.74423,-2.56165,47.94
23.98,9.68706,-2.48211,47.96,9.72846,-2.62024,47.96
23.99,9.67199,-2.54019,47.98,9.71234,-2.67873,47.98
24,9.65658,-2.59817,48,9.69587,-2.73711,48
24.01,9.64081,-2.65607,48.02,9.67904,-2.79538,48.02
24.02,9.62471,-2.71386,48.04,9.66187,-2.85355,48.04
24.03,9.60825,-2.77156,48.06,9.64434,-2.91159,48.06
24.04,9.59145,-2.82916,48.08,9.62647,-2.96952,48.08
24.05,9.5743,-2.88666,48.1,9.60824,-3.02734,48.1
24.06,9.55681,-2.94405,48.12,9.58968,-3.08503,48.12
24.07,9.53897,-3.00134,48.14,9.57076,-3.1426,48.14
24.08,9.52079,-3.05852,48.16,9.55151,-3.20005,48.16
24.09,9.50227,-3.11559,48.18,9.53191,-3.25736,48.18
24.1,9.4834,-3.17255,48.2,9.51197,-3.31455,48.2
24.11,9.4642,-3.22939,48.22,9.49169,-3.37161,48.22
24.12,9.44465,-3.28612,48.24,9.47106,-3.42854,48.24
24.13,9.42477,-3.34272,48.26,9.45011,-3.48533,48.26
24.14,9.40454,-3.39921,48.28,9.42881,-3.54198,48.28
24.15,9.38397,-3.45558,48.3,9.40718,-3.5985,48.3
24.16,9.36307,-3.51182,48.32,9.38521,-3.65487,48.32
24.17,9.34183,-3.56793,48.34,9.36292,-3.7111,48.34
24.18,9.32026,-3.62392,48.36,9.34029,-3.76719,48.36
24.19,9.29835,-3.67978,48.38,9.31732,-3.82313,48.38
24.2,9.2761,-3.7355,48.4,9.29403,-3.87892,48.4
24.21,9.25352,-3.79109,48.42,9.27041,-3.93456,48.42
24.22,9.23061,-3.84654,48.44,9.24647,-3.99005,48.44
24.23,9.20736,-3.90186,48.46,9.2222,-4.04538,48.46
24.24,9.18379,-3.95703,48.48,9.1976,-4.10056,48.48
24.25,9.15988,-4.01206,48.5,9.17268,-4.15557,48.5
24.26,9.13564,-4.06695,48.52,9.14744,-4.21043,48.52
24.27,9.11108,-4.12169,48.54,9.12188,-4.26513,48.54
24.28,9.08618,-4.17628,48.56,9.09599,-4.31967,48.56
24.29,9.06096,-4.23072,48.58,9.06979,-4.37404,48.58
24.3,9.03541,-4.28501,48.6,9.04327,-4.42824,48.6
24.31,9.00954,-4.33914,48.62,9.01644,-4.48228,48.62
24.32,8.98334,-4.39312,48.64,8.98929,-4.53614,48.64
24.33,8.95682,-4.44694,48.66,8.96182,-4.58984,48.66
24.34,8.92998,-4.5006,48.68,8.93405,-4.64336,48.68
24.35,8.90282,-4.5541,48.7,8.90596,-4.69671,48.7
24.36,8.87533,-4.60744,48.72,8.87756,-4.74988,48.72
24.37,8.84753,-4.66061,48.74,8.84885,-4.80287,48.74
24.38,8.8194,-4.71361,48.76,8.81984,-4.85569,48.76
24.39,8.79096,-4.76644,48.78,8.79052,-4.90832,48.78
24.4,8.76221,-4.8191,48.8,8.76089,-4.96077,48.8
24.41,8.73314,-4.87158,48.82,8.73095,-5.01304,48.82
24.42,8.70375,-4.9239,48.84,8.70072,-5.06512,48.84
24.43,8.67405,-4.97603,48.86,8.67018,-5.11702,48.86
24.44,8.64404,-5.02798,48.88,8.63934,-5.16873,48.88
24.45,8.61371,-5.07976,48.9,8.6082,-5.22025,48.9
24.46,8.58308,-5.13135,48.92,8.57676,-5.27157,48.92
24.47,8.55214,-5.18275,48.94,8.54503,-5.32271,48.94
24.48,8.52089,-5.23397,48.96,8.51299,-5.37365,48.96
24.49,8.48933,-5.285,48.98,8.48066,-5.4244,48.98
24.5,8.45747,-5.33584,49,8.44804,-5.47495,49
24.51,8.4253,-5.38649,49.02,8.41512,-5.5253,49.02
24.52,8.39283,-5.43695,49.04,8.38191,-5.57545,49.04
24.53,8.36006,-5.48721,49.06,8.34841,-5.6254,49.06
24.54,8.32698,-5.53727,49.08,8.31461,-5.67515,49.08
24.55,8.29361,-5.58713,49.1,8.28053,-5.7247,49.1
24.56,8.25994,-5.63679,49.12,8.24616,-5.77404,49.12
24.57,8.22597,-5.68625,49.14,8.2115,-5.82318,49.14
24.58,8.19171,-5.7355,49.16,8.17656,-5.8721,49.16
24.59,8.15714,-5.78455,49.18,8.14133,-5.92082,49.18
24.6,8.12229,-5.83339,49.2,8.10581,-5.96933,49.2
24.61,8.08714,-5.88201,49.22,8.07001,-6.01763,49.22
24.62,8.05171,-5.93043,49.24,8.03393,-6.06571,49.24
24.63,8.01598,-5.97863,49.26,7.99757,-6.11358,49.26
24.64,7.97996,-6.02662,49.28,7.96093,-6.16123,49.28
24.65,7.94366,-6.07439,49.3,7.92401,-6.20867,49.3
24.66,7.90707,-6.12195,49.32,7.88681,-6.25588,49.32
24.67,7.8702,-6.16928,49.34,7.84933,-6.30288,49.34
24.68,7.83304,-6.21639,49.36,7.81157,-6.34966,49.36
24.69,7.7956,-6.26327,49.38,7.77354,-6.39621,49.38
24.7,7.75788,-6.30993,49.4,7.73524,-6.44254,49.4
24.71,7.71988,-6.35637,49.42,7.69666,-6.48865,49.42
24.72,7.68161,-6.40257,49.44,7.65781,-6.53453,49.44
24.73,7.64305,-6.44855,49.46,7.61868,-6.58018,49.46
24.74,7.60422,-6.49429,49.48,7.57929,-6.6256,49.48
24.75,7.56512,-6.5398,49.5,7.53963,-6.67079,49.5
24.76,7.52575,-6.58507,49.52,7.4997,-6.71575,49.52
24.77,7.4861,-6.6301,49.54,7.4595,-6.76047,49.54
24.78,7.44619,-6.6749,49.56,7.41903,-6.80496,49.56
24.79,7.406,-6.71946,49.58,7.3783,-6.84922,49.58
24.8,7.36555,-6.76377,49.6,7.33731,-6.89323,49.6
24.81,7.32484,-6.80784,49.62,7.29605,-6.93701,49.62
24.82,7.28386,-6.85167,49.64,7.25453,-6.98054,49.64
24.83,7.24262,-6.89525,49.66,7.21274,-7.02384,49.66
24.84,7.20112,-6.93858,49.68,7.1707,-7.06689,49.68
24.85,7.15936,-6.98166,49.7,7.1284,-7.10969,49.7
24.86,7.11734,-7.02449,49.72,7.08584,-7.15225,49.72
24.87,7.07506,-7.06707,49.74,7.04303,-7.19456,49.74
24.88,7.03253,-7.10939,49.76,6.99995,-7.23662,49.76
24.89,6.98975,-7.15146,49.78,6.95663,-7.27843,49.78
24.9,6.94672,-7.19327,49.8,6.91305,-7.31999,49.8
24.91,6.90343,-7.23482,49.82,6.86921,-7.3613,49.82
24.92,6.8599,-7.27611,49.84,6.82513,-7.40235,49.84
24.93,6.81612,-7.31714,49.86,6.7808,-7.44314,49.86
24.94,6.77209,-7.3579,49.88,6.73621,-7.48367,49.88
24.95,6.72782,-7.3984,49.9,6.69139,-7.52395,49.9
24.96,6.68331,-7.43864,49.92,6.64631,-7.56396,49.92
24.97,6.63856,-7.4786,49.94,6.60099,-7.60371,49.94
24.98,6.59357,-7.5183,49.96,6.55542,-7.64319,49.96
24.99,6.54834,-7.55773,49.98,6.50962,-7.68241,49.98
25,6.50288,-7.59688,50,6.46357,-7.72137,50
25.01,6.45718,-7.63576,50.02,6.41728,-7.76005,50.02
25.02,6.41125,-7.67436,50.04,6.37076,-7.79846,50.04
25.03,6.36509,-7.71269,50.06,6.32399,-7.8366,50.06
25.04,6.3187,-7.75075,50.08,6.277,-7.87447,50.08
25.05,6.27208,-7.78852,50.1,6.22976,-7.91206,50.1
25.06,6.22524,-7.82601,50.12,6.1823,-7.94937,50.12
25.07,6.17817,-7.86322,50.14,6.1346,-7.98641,50.14
25.08,6.13088,-7.90015,50.16,6.08668,-8.02316,50.16
25.09,6.08337,-7.93679,50.18,6.03852,-8.05964,50.18
25.1,6.03564,-7.97315,50.2,5.99014,-8.09583,50.2
25.11,5.98769,-8.00922,50.22,5.94154,-8.13174,50.22
25.12,5.93953,-8.045,50.24,5.89271,-8.16736,50.24
25.13,5.89115,-8.08049,50.26,5.84366,-8.20269,50.26
25.14,5.84256,-8.11569,50.28,5.79439,-8.23773,50.28
25.15,5.79376,-8.1506,50.3,5.7449,-8.27249,50.3
25.16,5.74476,-8.18522,50.32,5.6952,-8.30695,50.32
25.17,5.69554,-8.21954,50.34,5.64528,-8.34111,50.34
25.18,5.64612,-8.25356,50.36,5.59514,-8.37498,50.36
25.19,5.5965,-8.28729,50.38,5.5448,-8.40855,50.38
25.2,5.54667,-8.32072,50.4,5.49424,-8.44183,50.4
25.21,5.49665,-8.35385,50.42,5.44348,-8.4748,50.42
25.22,5.44643,-8.38668,50.44,5.39251,-8.50747,50.44
25.23,5.39601,-8.41921,50.46,5.34134,-8.53984,50.46
25.24,5.3454,-8.45143,50.48,5.28996,-8.57191,50.48
25.25,5.29459,-8.48335,50.5,5.23838,-8.60367,50.5
25.26,5.2436,-8.51497,50.52,5.18661,-8.63512,50.52
25.27,5.19242,-8.54628,50.54,5.13464,-8.66626,50.54
25.28,5.14104,-8.57728,50.56,5.08247,-8.69709,50.56
25.29,5.08949,-8.60797,50.58,5.03011,-8.7276,50.58
25.3,5.03775,-8.63835,50.6,4.97757,-8.75781,50.6
25.31,4.98583,-8.66842,50.62,4.92483,-8.7877,50.62
25.32,4.93373,-8.69818,50.64,4.8719,-8.81727,50.64
25.33,4.88145,-8.72762,50.66,4.8188,-8.84652,50.66
25.34,4.829,-8.75676,50.68,4.7655,-8.87546,50.68
25.35,4.77637,-8.78557,50.7,4.71203,-8.90407,50.7
25.36,4.72357,-8.81407,50.72,4.65839,-8.93236,50.72
25.37,4.6706,-8.84225,50.74,4.60456,-8.96033,50.74
25.38,4.61747,-8.87012,50.76,4.55056,-8.98798,50.76
25.39,4.56416,-8.89766,50.78,4.49639,-9.01529,50.78
25.4,4.51069,-8.92489,50.8,4.44205,-9.04228,50.8
25.41,4.45706,-8.95179,50.82,4.38755,-9.06894,50.82
25.42,4.40327,-8.97837,50.84,4.33288,-9.09527,50.84
25.43,4.34932,-9.00463,50.86,4.27805,-9.12127,50.86
25.44,4.29522,-9.03056,50.88,4.22305,-9.14694,50.88
25.45,4.24096,-9.05617,50.9,4.1679,-9.17227,50.9
25.46,4.18655,-9.08146,50.92,4.1126,-9.19727,50.92
25.47,4.13198,-9.10641,50.94,4.05714,-9.22194,50.94
25.48,4.07727,-9.13104,50.96,4.00153,-9.24626,50.96
25.49,4.02241,-9.15534,50.98,3.94577,-9.27025,50.98
25.5,3.96741,-9.17931,51,3.88986,-9.29389,51
25.51,3.91226,-9.20295,51.02,3.83381,-9.3172,51.02
25.52,3.85697,-9.22625,51.04,3.77762,-9.34016,51.04
25.53,3.80154,-9.24923,51.06,3.7213,-9.36279,51.06
25.54,3.74598,-9.27187,51.08,3.66483,-9.38506,51.08
25.55,3.69028,-9.29418,51.1,3.60823,-9.407,51.1
25.56,3.63445,-9.31616,51.12,3.5515,-9.42859,51.12
25.57,3.57849,-9.33779,51.14,3.49464,-9.44983,51.14
25.58,3.5224,-9.3591,51.16,3.43765,-9.47072,51.16
25.59,3.46618,-9.38006,51.18,3.38054,-9.49127,51.18
25.6,3.40984,-9.40069,51.2,3.32331,-9.51146,51.2
25.61,3.35337,-9.42098,51.22,3.26596,-9.53131,51.22
25.62,3.29679,-9.44093,51.24,3.20849,-9.55081,51.24
25.63,3.24008,-9.46054,51.26,3.1509,-9.56995,51.26
25.64,3.18326,-9.47981,51.28,3.09321,-9.58874,51.28
25.65,3.12633,-9.49874,51.3,3.0354,-9.60718,51.3
25.66,3.06928,-9.51733,51.32,2.97749,-9.62526,51.32
25.67,3.01212,-9.53557,51.34,2.91947,-9.64299,51.34
25.68,2.95485,-9.55347,51.36,2.86135,-9.66037,51.36
25.69,2.89748,-9.57103,51.38,2.80313,-9.67739,51.38
25.7,2.84,-9.58824,51.4,2.74482,-9.69405,51.4
25.71,2.78242,-9.60511,51.42,2.68641,-9.71035,51.42
25.72,2.72474,-9.62163,51.44,2.6279,-9.7263,51.44
25.73,2.66696,-9.63781,51.46,2.56931,-9.74189,51.46
25.74,2.60909,-9.65364,51.48,2.51063,-9.75712,51.48
25.75,2.55112,-9.66912,51.5,2.45186,-9.77199,51.5
25.76,2.49306,-9.68425,51.52,2.39301,-9.78651,51.52
25.77,2.43491,-9.69903,51.54,2.33408,-9.80066,51.54
25.78,2.37667,-9.71347,51.56,2.27508,-9.81445,51.56
25.79,2.31835,-9.72755,51.58,2.216,-9.82788,51.58
25.8,2.25994,-9.74129,51.6,2.15684,-9.84096,51.6
25.81,2.20145,-9.75467,51.62,2.09762,-9.85366,51.62
25.82,2.14288,-9.7677,51.64,2.03832,-9.86601,51.64
25.83,2.08424,-9.78039,51.66,1.97896,-9.878,51.66
25.84,2.02552,-9.79272,51.68,1.91954,-9.88962,51.68
25.85,1.96673,-9.80469,51.7,1.86006,-9.90089,51.7
25.86,1.90786,-9.81632,51.72,1.80051,-9.91178,51.72
25.87,1.84893,-9.82759,51.74,1.74092,-9.92232,51.74
25.88,1.78993,-9.8385,51.76,1.68126,-9.9325,51.76
25.89,1.73087,-9.84907,51.78,1.62156,-9.94231,51.78
25.9,1.67175,-9.85927,51.8,1.5618,-9.95175,51.8
25.91,1.61256,-9.86913,51.82,1.502,-9.96084,51.82
25.92,1.55332,-9.87862,51.84,1.44216,-9.96956,51.84
25.93,1.49402,-9.88777,51.86,1.38227,-9.97792,51.86
25.94,1.43466,-9.89655,51.88,1.32234,-9.98591,51.88
25.95,1.37526,-9.90498,51.9,1.26237,-9.99354,51.9
25.96,1.31581,-9.91305,51.92,1.20237,-10.0008,51.92
25.97,1.2563,-9.92077,51.94,1.14233,-10.0077,51.94
25.98,1.19676,-9.92813,51.96,1.08226,-10.0143,51.96
25.99,1.13717,-9.93513,51.98,1.02216,-10.0204,51.98
26,1.07754,-9.94178,52,0.962036,-10.0263,52
26.01,1.01787,-9.94806,52.02,0.901885,-10.0317,52.02
26.02,0.95816,-9.95399,52.04,0.841711,-10.0368,52.04
26.03,0.89842,-9.95956,52.06,0.781517,-10.0415,52.06
26.04,0.838646,-9.96477,52.08,0.721303,-10.0459,52.08
26.05,0.778843,-9.96962,52.1,0.661073,-10.0499,52.1
26.06,0.719012,-9.97412,52.12,0.600828,-10.0535,52.12
26.07,0.659154,-9.97825,52.14,0.540571,-10.0568,52.14
26.08,0.599273,-9.98203,52.16,0.480303,-10.0597,52.16
26.09,0.539371,-9.98544,52.18,0.420026,-10.0623,52.18
26.1,0.479449,-9.9885,52.2,0.359743,-10.0645,52.2
26.11,0.41951,-9.9912,52.22,0.299456,-10.0663,52.22
26.12,0.359555,-9.99353,52.24,0.239166,-10.0678,52.24
26.13,0.299588,-9.99551,52.26,0.178876,-10.0689,52.26
26.14,0.23961,-9.99713,52.28,0.118587,-10.0696,52.28
26.15,0.179623,-9.99839,52.3,0.0583013,-10.07,52.3
26.16,0.11963,-9.99928,52.32,-0.00197879,-10.07,52.32
26.17,0.0596323,-9.99982,52.34,-0.0622516,-10.0697,52.34
26.18,-0.000367321,-10,52.36,-0.122515,-10.069,52.36
26.19,-0.060367,-9.99982,52.38,-0.182768,-10.068,52.38
26.2,-0.120364,-9.99928,52.4,-0.243007,-10.0666,52.4
26.21,-0.180358,-9.99837,52.42,-0.303232,-10.0648,52.42
26.22,-0.240344,-9.99711,52.44,-0.36344,-10.0627,52.44
26.23,-0.300322,-9.99549,52.46,-0.423629,-10.0602,52.46
26.24,-0.360289,-9.99351,52.48,-0.483798,-10.0574,52.48
26.25,-0.420244,-9.99117,52.5,-0.543944,-10.0542,52.5
26.26,-0.480183,-9.98846,52.52,-0.604066,-10.0506,52.52
26.27,-0.540104,-9.9854,52.54,-0.664162,-10.0467,52.54
26.28,-0.600007,-9.98198,52.56,-0.72423,-10.0424,52.56
26.29,-0.659887,-9.9782,52.58,-0.784269,-10.0378,52.58
26.3,-0.719744,-9.97406,52.6,-0.844276,-10.0328,52.6
26.31,-0.779576,-9.96957,52.62,-0.90425,-10.0275,52.62
26.32,-0.839379,-9.96471,52.64,-0.964188,-10.0218,52.64
26.33,-0.899151,-9.95949,52.66,-1.02409,-10.0158,52.66
26.34,-0.958892,-9.95392,52.68,-1.08395,-10.0094,52.68
26.35,-1.0186,-9.94799,52.7,-1.14378,-10.0026,52.7
26.36,-1.07827,-9.9417,52.72,-1.20356,-9.99551,52.72
26.37,-1.1379,-9.93505,52.74,-1.26329,-9.98805,52.74
26.38,-1.19749,-9.92804,52.76,-1.32298,-9.98024,52.76
26.39,-1.25703,-9.92068,52.78,-1.38262,-9.97208,52.78
26.4,-1.31653,-9.91296,52.8,-1.44222,-9.96356,52.8
26.41,-1.37599,-9.90488,52.82,-1.50176,-9.9547,52.82
26.42,-1.43539,-9.89645,52.84,-1.56125,-9.94548,52.84
26.43,-1.49474,-9.88766,52.86,-1.62068,-9.93591,52.86
26.44,-1.55404,-9.87851,52.88,-1.68006,-9.92599,52.88
26.45,-1.61329,-9.86901,52.9,-1.73938,-9.91572,52.9
26.46,-1.67247,-9.85915,52.92,-1.79864,-9.9051,52.92
26.47,-1.7316,-9.84894,52.94,-1.85783,-9.89413,52.94
26.48,-1.79066,-9.83837,52.96,-1.91697,-9.88282,52.96
26.49,-1.84965,-9.82745,52.98,-1.97603,-9.87115,52.98
26.5,-1.90859,-9.81618,53,-2.03503,-9.85913,53
26.51,-1.96745,-9.80455,53.02,-2.09396,-9.84677,53.02
26.52,-2.02624,-9.79257,53.04,-2.15282,-9.83406,53.04
26.53,-2.08496,-9.78023,53.06,-2.21161,-9.821,53.06
26.54,-2.1436,-9.76755,53.08,-2.27032,-9.8076,53.08
26.55,-2.20217,-9.75451,53.1,-2.32896,-9.79384,53.1
26.56,-2.26066,-9.74112,53.12,-2.38752,-9.77975,53.12
26.57,-2.31906,-9.72738,53.14,-2.44599,-9.7653,53.14
26.58,-2.37738,-9.71329,53.16,-2.50439,-9.75051,53.16
26.59,-2.43562,-9.69885,53.18,-2.5627,-9.73538,53.18
26.6,-2.49377,-9.68407,53.2,-2.62093,-9.7199,53.2
26.61,-2.55183,-9.66893,53.22,-2.67906,-9.70407,53.22
26.62,-2.6098,-9.65344,53.24,-2.73711,-9.6879,53.24
26.63,-2.66767,-9.63761,53.26,-2.79507,-9.67139,53.26
26.64,-2.72545,-9.62143,53.28,-2.85293,-9.65454,53.28
26.65,-2.78312,-9.60491,53.3,-2.9107,-9.63734,53.3
26.66,-2.8407,-9.58803,53.32,-2.96837,-9.6198,53.32
26.67,-2.89818,-9.57082,53.34,-3.02595,-9.60191,53.34
26.68,-2.95555,-9.55326,53.36,-3.08342,-9.58369,53.36
26.69,-3.01282,-9.53535,53.38,-3.14078,-9.56512,53.38
26.7,-3.06998,-9.5171,53.4,-3.19805,-9.54622,53.4
26.71,-3.12702,-9.49851,53.42,-3.2552,-9.52697,53.42
26.72,-3.18396,-9.47958,53.44,-3.31225,-9.50738,53.44
26.73,-3.24078,-9.4603,53.46,-3.36919,-9.48745,53.46
26.74,-3.29748,-9.44069,53.48,-3.42601,-9.46719,53.48
26.75,-3.35407,-9.42073,53.5,-3.48272,-9.44658,53.5
26.76,-3.41053,-9.40044,53.52,-3.53931,-9.42564,53.52
26.77,-3.46687,-9.37981,53.54,-3.59578,-9.40436,53.54
26.78,-3.52309,-9.35884,53.56,-3.65214,-9.38274,53.56
26.79,-3.57918,-9.33753,53.58,-3.70836,-9.36078,53.58
26.8,-3.63514,-9.31589,53.6,-3.76447,-9.33849,53.6
26.81,-3.69097,-9.29391,53.62,-3.82044,-9.31586,53.62
26.82,-3.74666,-9.2716,53.64,-3.87629,-9.2929,53.64
26.83,-3.80222,-9.24895,53.66,-3.93201,-9.2696,53.66
26.84,-3.85765,-9.22597,53.68,-3.98759,-9.24597,53.68
26.85,-3.91293,-9.20266,53.7,-4.04304,-9.22201,53.7
26.86,-3.96808,-9.17902,53.72,-4.09834,-9.19771,53.72
26.87,-4.02308,-9.15504,53.74,-4.15351,-9.17308,53.74
26.88,-4.07794,-9.13074,53.76,-4.20854,-9.14812,53.76
26.89,-4.13265,-9.10611,53.78,-4.26342,-9.12282,53.78
26.9,-4.18721,-9.08115,53.8,-4.31816,-9.0972,53.8
26.91,-4.24162,-9.05586,53.82,-4.37275,-9.07125,53.82
26.92,-4.29588,-9.03025,53.84,-4.42719,-9.04496,53.84
26.93,-4.34999,-9.00431,53.86,-4.48147,-9.01835,53.86
26.94,-4.40393,-8.97805,53.88,-4.53561,-8.99141,53.88
26.95,-4.45772,-8.95146,53.9,-4.58958,-8.96414,53.9
26.96,-4.51135,-8.92456,53.92,-4.64339,-8.93655,53.92
26.97,-4.56482,-8.89733,53.94,-4.69705,-8.90863,53.94
26.98,-4.61812,-8.86978,53.96,-4.75054,-8.88039,53.96
26.99,-4.67125,-8.84191,53.98,-4.80386,-8.85182,53.98
27,-4.72422,-8.81372,54,-4.85702,-8.82293,54
27.01,-4.77702,-8.78522,54.02,-4.91001,-8.79372,54.02
27.02,-4.82964,-8.7564,54.04,-4.96282,-8.76419,54.04
27.03,-4.88209,-8.72727,54.06,-5.01546,-8.73433,54.06
27.04,-4.93437,-8.69782,54.08,-5.06793,-8.70416,54.08
27.05,-4.98647,-8.66805,54.1,-5.12021,-8.67366,54.1
27.06,-5.03838,-8.63798,54.12,-5.17231,-8.64285,54.12
27.07,-5.09012,-8.60759,54.14,-5.22423,-8.61172,54.14
27.08,-5.14167,-8.5769,54.16,-5.27597,-8.58028,54.16
27.09,-5.19304,-8.54589,54.18,-5.32752,-8.54852,54.18
27.1,-5.24423,-8.51458,54.2,-5.37888,-8.51645,54.2
27.11,-5.29522,-8.48296,54.22,-5.43004,-8.48406,54.22
27.12,-5.34602,-8.45104,54.24,-5.48102,-8.45137,54.24
27.13,-5.39663,-8.41881,54.26,-5.53179,-8.41836,54.26
27.14,-5.44705,-8.38628,54.28,-5.58237,-8.38504,54.28
27.15,-5.49726,-8.35345,54.3,-5.63275,-8.35142,54.3
27.16,-5.54729,-8.32031,54.32,-5.68292,-8.31748,54.32
27.17,-5.59711,-8.28688,54.34,-5.7329,-8.28324,54.34
27.18,-5.64673,-8.25315,54.36,-5.78266,-8.2487,54.36
27.19,-5.69614,-8.21912,54.38,-5.83222,-8.21385,54.38
27.2,-5.74536,-8.1848,54.4,-5.88156,-8.17871,54.4
27.21,-5.79436,-8.15018,54.42,-5.93069,-8.14325,54.42
27.22,-5.84316,-8.11526,54.44,-5.97961,-8.1075,54.44
27.23,-5.89174,-8.08006,54.46,-6.02831,-8.07146,54.46
27.24,-5.94012,-8.04456,54.48,-6.07678,-8.03511,54.48
27.25,-5.98828,-8.00878,54.5,-6.12504,-7.99847,54.5
27.26,-6.03622,-7.9727,54.52,-6.17308,-7.96154,54.52
27.27,-6.08395,-7.93634,54.54,-6.22089,-7.92431,54.54
27.28,-6.13146,-7.8997,54.56,-6.26847,-7.88679,54.56
27.29,-6.17875,-7.86277,54.58,-6.31582,-7.84898,54.58
27.3,-6.22581,-7.82555,54.6,-6.36295,-7.81088,54.6
27.31,-6.27265,-7.78806,54.62,-6.40983,-7.7725,54.62
27.32,-6.31927,-7.75028,54.64,-6.45649,-7.73383,54.64
27.33,-6.36566,-7.71223,54.66,-6.5029,-7.69487,54.66
27.34,-6.41181,-7.67389,54.68,-6.54908,-7.65563,54.68
27.35,-6.45774,-7.63529,54.7,-6.59502,-7.61612,54.7
27.36,-6.50344,-7.5964,54.72,-6.64071,-7.57632,54.72
27.37,-6.5489,-7.55724,54.74,-6.68616,-7.53625,54.74
27.38,-6.59412,-7.51782,54.76,-6.73137,-7.4959,54.76
27.39,-6.63911,-7.47812,54.78,-6.77632,-7.45527,54.78
27.4,-6.68386,-7.43815,54.8,-6.82103,-7.41437,54.8
27.41,-6.72837,-7.39791,54.82,-6.86548,-7.37321,54.82
27.42,-6.77263,-7.35741,54.84,-6.90968,-7.33177,54.84
27.43,-6.81666,-7.31664,54.86,-6.95362,-7.29006,54.86
27.44,-6.86043,-7.27561,54.88,-6.99731,-7.24809,54.88
27.45,-6.90396,-7.23431,54.9,-7.04074,-7.20586,54.9
27.46,-6.94724,-7.19276,54.92,-7.08391,-7.16336,54.92
27.47,-6.99028,-7.15095,54.94,-7.12682,-7.1206,54.94
27.48,-7.03306,-7.10888,54.96,-7.16946,-7.07759,54.96
27.49,-7.07558,-7.06655,54.98,-7.21184,-7.03432,54.98
27.5,-7.11785,-7.02397,55,-7.25395,-6.99079,55
27.51,-7.15987,-6.98114,55.02,-7.2958,-6.94701,55.02
27.52,-7.20163,-6.93805,55.04,-7.33737,-6.90297,55.04
27.53,-7.24313,-6.89472,55.06,-7.37867,-6.85869,55.06
27.54,-7.28436,-6.85114,55.08,-7.4197,-6.81416,55.08
27.55,-7.32534,-6.80731,55.1,-7.46046,-6.76939,55.1
27.56,-7.36605,-6.76323,55.12,-7.50094,-6.72437,55.12
27.57,-7.4065,-6.71891,55.14,-7.54114,-6.67911,55.14
27.58,-7.44668,-6.67435,55.16,-7.58107,-6.6336,55.16
27.59,-7.48659,-6.62955,55.18,-7.62072,-6.58786,55.18
27.6,-7.52623,-6.58452,55.2,-7.66008,-6.54189,55.2
27.61,-7.5656,-6.53924,55.22,-7.69916,-6.49568,55.22
27.62,-7.6047,-6.49373,55.24,-7.73796,-6.44923,55.24
27.63,-7.64353,-6.44798,55.26,-7.77647,-6.40256,55.26
27.64,-7.68208,-6.40201,55.28,-7.8147,-6.35566,55.28
27.65,-7.72035,-6.3558,55.3,-7.85264,-6.30853,55.3
27.66,-7.75835,-6.30936,55.32,-7.89029,-6.26117,55.32
27.67,-7.79606,-6.2627,55.34,-7.92765,-6.2136,55.34
27.68,-7.8335,-6.21581,55.36,-7.96472,-6.1658,55.36
27.69,-7.87065,-6.1687,55.38,-8.00149,-6.11779,55.38
27.7,-7.90752,-6.12136,55.4,-8.03798,-6.06955,55.4
27.71,-7.94411,-6.07381,55.42,-8.07416,-6.0211,55.42
27.72,-7.98041,-6.02604,55.44,-8.11006,-5.97244,55.44
