t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
0.81,4.05383,3.96034,5.80259,5.8049,1.47147,1.46248,-0.574138,-0.416901,2.66233,2.9456,1.1154,1.09096,-0.482648,-0.471572,0.401237,0.411308,0.0333473,0.0152354,0.620064,0.649197,0.663261,0.650714,0.0408431,0.0520856,4.05383,5.80259,1.47147,-0.482648,0.401237,0.0333473
0.82,4.04825,3.95533,5.82945,5.83281,1.48253,1.47343,-0.541907,-0.382732,2.70801,2.98881,1.09612,1.07219,-0.475942,-0.462259,0.407707,0.417964,0.0337581,0.0160474,0.721108,0.752624,0.631035,0.618834,0.0413162,0.0526167,4.04825,5.82945,1.48253,-0.475942,0.407707,0.0337581
0.83,4.04299,3.95072,5.85675,5.86089,1.4934,1.48409,-0.509014,-0.348168,2.75315,3.0312,1.07701,1.05366,-0.468224,-0.45238,0.413862,0.424245,0.0341736,0.016864,0.822556,0.856389,0.600135,0.588509,0.0417862,0.0531399,4.04299,5.85675,1.4934,-0.468224,0.413862,0.0341736
0.84,4.03807,3.94654,5.88451,5.8892,1.50407,1.49445,-0.475475,-0.313233,2.79765,3.07273,1.05807,1.03536,-0.459492,-0.441902,0.419714,0.430133,0.0345938,0.0176797,0.923809,0.960341,0.570528,0.559736,0.042253,0.0536553,4.03807,5.88451,1.50407,-0.459492,0.419714,0.0345938
0.85,4.03349,3.9428,5.9127,5.91781,1.51456,1.5045,-0.441305,-0.277944,2.84139,3.11338,1.03931,1.01728,-0.44975,-0.430783,0.425277,0.435613,0.0350186,0.01849,1.02437,1.06433,0.542182,0.532499,0.0427165,0.0541631,4.03349,5.9127,1.51456,-0.44975,0.425277,0.0350186
0.86,4.02925,3.9395,5.94133,5.94678,1.52486,1.51423,-0.40652,-0.242317,2.88427,3.15312,1.02074,0.999431,-0.439008,-0.418976,0.430562,0.440676,0.0354481,0.0192916,1.12382,1.16817,0.515061,0.506774,0.0431767,0.0546635,4.02925,5.94133,1.52486,-0.439008,0.430562,0.0354481
0.87,4.02536,3.93666,5.97039,5.97614,1.53497,1.52365,-0.371134,-0.20637,2.92618,3.19188,1.00235,0.981814,-0.427279,-0.406435,0.435582,0.445322,0.0358821,0.020082,1.22185,1.27155,0.489129,0.48252,0.0436335,0.0551566,4.02536,5.97039,1.53497,-0.427279,0.435582,0.0358821
0.88,4.02183,3.93428,5.99985,6.00592,1.54491,1.53275,-0.335161,-0.170121,2.96702,3.2296,0.984162,0.96443,-0.414577,-0.393115,0.440348,0.449553,0.0363207,0.0208595,1.31817,1.37403,0.464349,0.45969,0.0440869,0.0556427,4.02183,5.99985,1.54491,-0.414577,0.440348,0.0363207
0.89,4.01866,3.93234,6.02972,6.03612,1.55466,1.54154,-0.298614,-0.133587,3.00668,3.2662,0.966172,0.947287,-0.400922,-0.378981,0.444873,0.453386,0.0367639,0.021623,1.41258,1.47503,0.440684,0.438213,0.0445368,0.0561219,4.01866,6.02972,1.55466,-0.400922,0.444873,0.0367639
0.9,4.01586,3.93085,6.05998,6.06673,1.56423,1.55002,-0.261505,-0.0967875,3.04508,3.30158,0.948385,0.930395,-0.386332,-0.364001,0.449166,0.456841,0.0372115,0.0223726,1.50491,1.5738,0.418097,0.418007,0.0449831,0.0565943,4.01586,6.05998,1.56423,-0.386332,0.449166,0.0372115
0.91,4.01343,3.92979,6.09062,6.09773,1.57362,1.5582,-0.223848,-0.0597389,3.08211,3.33564,0.930805,0.913767,-0.370831,-0.348155,0.453238,0.459949,0.0376635,0.0231088,1.59504,1.66948,0.396549,0.398974,0.0454259,0.0570604,4.01343,6.09062,1.57362,-0.370831,0.453238,0.0376635
0.92,4.01138,3.92914,6.12162,6.12908,1.58285,1.56611,-0.185653,-0.022458,3.1177,3.36827,0.913437,0.897414,-0.354439,-0.331428,0.4571,0.462748,0.03812,0.0238334,1.68286,1.76108,0.376004,0.381004,0.045865,0.0575203,4.01138,6.12162,1.58285,-0.354439,0.4571,0.03812
0.93,4.00972,3.92889,6.15297,6.16075,1.59189,1.57375,-0.146931,0.0150443,3.15174,3.39935,0.896282,0.881347,-0.337181,-0.31382,0.460761,0.465283,0.0385808,0.0245488,1.76832,1.84756,0.356424,0.36398,0.0463003,0.0579745,4.00972,6.15297,1.59189,-0.337181,0.460761,0.0385808
0.94,4.00844,3.92902,6.18465,6.19271,1.60077,1.58116,-0.107695,0.0527566,3.18417,3.42879,0.879343,0.865573,-0.319081,-0.29534,0.464232,0.467603,0.039046,0.0252582,1.85134,1.9278,0.337774,0.347789,0.046732,0.0584235,4.00844,6.18465,1.60077,-0.319081,0.464232,0.039046
0.95,4.00757,3.92951,6.21665,6.22492,1.60948,1.58836,-0.0679525,0.0906741,3.2149,3.45647,0.862622,0.8501,-0.300163,-0.276006,0.46752,0.469759,0.0395154,0.0259656,1.93191,2.00072,0.320016,0.332321,0.0471598,0.0588679,4.00757,6.21665,1.60948,-0.300163,0.46752,0.0395154
0.96,4.00709,3.93037,6.24894,6.25738,1.61803,1.59538,-0.0277148,0.128794,3.24386,3.48231,0.846122,0.834925,-0.280451,-0.255848,0.470635,0.471802,0.0399892,0.0266753,2.00996,2.06531,0.303115,0.317479,0.0475838,0.0593083,4.00709,6.24894,1.61803,-0.280451,0.470635,0.0399892
0.97,4.00701,3.93158,6.28152,6.29008,1.62641,1.60225,0.0130093,0.167123,3.27098,3.50623,0.829843,0.820043,-0.259972,-0.234911,0.473585,0.473781,0.0404671,0.0273916,2.08544,2.12064,0.287037,0.303189,0.0480039,0.0597453,4.00701,6.28152,1.62641,-0.259972,0.473585,0.0404671
0.98,4.00735,3.93314,6.31435,6.32301,1.63462,1.609,0.0542108,0.205663,3.29617,3.52815,0.813788,0.805449,-0.238751,-0.21325,0.476378,0.475738,0.0409492,0.028119,2.15795,2.16599,0.271747,0.289394,0.0484201,0.0601796,4.00735,6.31435,1.63462,-0.238751,0.476378,0.0409492
0.99,4.0081,3.93507,6.34743,6.35619,1.64268,1.61567,0.0958814,0.244425,3.31939,3.54804,0.797957,0.791133,-0.216848,-0.190933,0.479022,0.477707,0.0414355,0.0288616,2.21964,2.20081,0.257213,0.276065,0.0488323,0.0606116,4.0081,6.34743,1.64268,-0.216848,0.479022,0.0414355
1,4.00927,3.93736,6.38074,6.38964,1.65058,1.62227,0.138013,0.28342,3.34057,3.56586,0.782351,0.77708,-0.194421,-0.168042,0.481525,0.479715,0.0419259,0.0296225,2.263,2.22481,0.243402,0.263186,0.0492405,0.0610418,4.00927,6.38074,1.65058,-0.194421,0.481525,0.0419259
1.01,4.01086,3.94002,6.41424,6.42335,1.65833,1.62883,0.180596,0.322661,3.35967,3.58156,0.76697,0.763283,-0.171642,-0.144675,0.483893,0.481776,0.0424203,0.030404,2.29035,2.23794,0.230283,0.250765,0.0496446,0.0614704,4.01086,6.41424,1.65833,-0.171642,0.483893,0.0424203
1.02,4.01288,3.94306,6.44792,6.45732,1.66592,1.63535,0.223624,0.362157,3.37667,3.59515,0.751815,0.74973,-0.148661,-0.120939,0.486133,0.483898,0.0429187,0.0312072,2.30366,2.24041,0.217825,0.238815,0.0500447,0.0618973,4.01288,6.44792,1.66592,-0.148661,0.486133,0.0429187
1.03,4.01533,3.94646,6.48176,6.49156,1.67337,1.64186,0.267086,0.401923,3.39155,3.6066,0.736886,0.736417,-0.125609,-0.0969564,0.488251,0.486076,0.0434212,0.0320321,2.3047,2.23265,0.205999,0.227355,0.0504406,0.0623224,4.01533,6.48176,1.67337,-0.125609,0.488251,0.0434212
1.04,4.01822,3.95024,6.51575,6.52603,1.68066,1.64836,0.310975,0.441972,3.4043,3.61592,0.722183,0.723341,-0.102602,-0.0728574,0.490255,0.4883,0.0439275,0.0328773,2.29507,2.21535,0.194776,0.2164,0.0508323,0.0627454,4.01822,6.51575,1.68066,-0.102602,0.490255,0.0439275
1.05,4.02155,3.95436,6.54984,6.56069,1.68781,1.65483,0.355282,0.48231,3.41494,3.6231,0.707705,0.710504,-0.0797386,-0.0487787,0.492149,0.490552,0.0444378,0.0337405,2.27621,2.18934,0.18413,0.205965,0.0512198,0.0631657,4.02155,6.54984,1.68781,-0.0797386,0.492149,0.0444378
1.06,4.02533,3.95882,6.58404,6.59551,1.69482,1.66128,0.399998,0.522952,3.42347,3.62816,0.693452,0.69791,-0.0571043,-0.0248594,0.493939,0.49281,0.0449519,0.0346182,2.24941,2.15558,0.174032,0.19605,0.0516031,0.0635827,4.02533,6.58404,1.69482,-0.0571043,0.493939,0.0449519
1.07,4.02956,3.96359,6.61831,6.63041,1.70168,1.66769,0.445115,0.56391,3.4299,3.63109,0.679423,0.685565,-0.0347729,-0.00123569,0.495631,0.49505,0.0454698,0.0355066,2.21583,2.11515,0.164459,0.186652,0.051982,0.0639956,4.02956,6.61831,1.70168,-0.0347729,0.495631,0.0454698
1.08,4.03423,3.96865,6.65263,6.66535,1.70841,1.67405,0.490625,0.605197,3.43426,3.63192,0.665618,0.673473,-0.0128068,0.0219627,0.49723,0.497246,0.0459915,0.0364014,2.17651,2.06912,0.155384,0.177755,0.0523567,0.0644037,4.03423,6.65263,1.70841,-0.0128068,0.49723,0.0459915
1.09,4.03937,3.97398,6.68698,6.70026,1.71499,1.68035,0.536519,0.646832,3.43658,3.63065,0.652036,0.661641,0.00874125,0.0446167,0.49874,0.499371,0.046517,0.0372979,2.13238,2.01857,0.146785,0.169342,0.052727,0.0648062,4.03937,6.68698,1.71499,0.00874125,0.49874,0.046517
1.1,4.04497,3.97956,6.72135,6.7351,1.72145,1.68658,0.58279,0.688832,3.43688,3.62731,0.638675,0.650069,0.0298275,0.0666231,0.500167,0.501403,0.0470461,0.038192,2.08427,1.96453,0.138638,0.161392,0.053093,0.0652025,4.04497,6.72135,1.72145,0.0298275,0.500167,0.0470461
1.11,4.05103,3.98538,6.75572,6.76981,1.72777,1.69272,0.629429,0.731219,3.43519,3.62192,0.625534,0.638751,0.0504158,0.0878951,0.501515,0.503321,0.0475788,0.0390795,2.03291,1.90795,0.130922,0.153885,0.0534546,0.0655919,4.05103,6.75572,1.72777,0.0504158,0.501515,0.0475788
1.12,4.05756,3.99144,6.79005,6.80437,1.73396,1.69877,0.676429,0.774018,3.43155,3.61452,0.612612,0.627682,0.0704771,0.108364,0.502787,0.505109,0.0481151,0.0399571,1.97898,1.84967,0.123616,0.146811,0.0538117,0.065974,4.05756,6.79005,1.73396,0.0704771,0.502787,0.0481151
1.13,4.06456,3.99772,6.82434,6.83876,1.74002,1.70471,0.723782,0.817256,3.42598,3.60515,0.599908,0.616843,0.0899886,0.127981,0.503988,0.506756,0.048655,0.0408215,1.92304,1.79042,0.116699,0.140165,0.0541643,0.0663481,4.06456,6.82434,1.74002,0.0899886,0.503988,0.048655
1.14,4.07203,4.00425,6.85856,6.87297,1.74596,1.71055,0.771481,0.860961,3.41854,3.59387,0.587419,0.606216,0.108933,0.146714,0.505122,0.508256,0.0491984,0.0416702,1.86562,1.73083,0.110152,0.133963,0.0545125,0.0667141,4.07203,6.85856,1.74596,0.108933,0.505122,0.0491984
1.15,4.07999,4.01103,6.8927,6.907,1.75177,1.71629,0.819518,0.905163,3.40926,3.58076,0.575144,0.595776,0.127298,0.164546,0.506192,0.509611,0.0497453,0.0425011,1.80718,1.67139,0.103957,0.128234,0.0548562,0.0670714,4.07999,6.8927,1.75177,0.127298,0.506192,0.0497453
1.16,4.08842,4.01809,6.92674,6.94085,1.75746,1.72192,0.867888,0.949896,3.39818,3.56588,0.563082,0.585489,0.145075,0.181476,0.507202,0.510826,0.0502955,0.0433126,1.74811,1.61251,0.0980965,0.123038,0.0551953,0.0674199,4.08842,6.92674,1.75746,0.145075,0.507202,0.0502955
1.17,4.09735,4.02543,6.96066,6.97453,1.76303,1.72745,0.916581,0.995194,3.38533,3.54932,0.551231,0.575324,0.162259,0.197512,0.508155,0.511918,0.0508492,0.0441032,1.68877,1.55448,0.0925532,0.118463,0.0555298,0.0677592,4.09735,6.96066,1.76303,0.162259,0.508155,0.0508492
1.18,4.10676,4.03309,6.99444,7.00807,1.76849,1.73289,0.965593,1.0411,3.37076,3.53118,0.539588,0.565241,0.17885,0.212672,0.509054,0.512909,0.0514061,0.0448721,1.62947,1.49754,0.0873109,0.114637,0.0558598,0.0680891,4.10676,6.99444,1.76849,0.17885,0.509054,0.0514061
1.19,4.11666,4.0411,7.02807,7.04148,1.77382,1.73825,1.01492,1.08766,3.35451,3.51155,0.528152,0.555204,0.194849,0.226978,0.509903,0.513828,0.0519663,0.0456183,1.57046,1.4418,0.0823545,0.111727,0.0561852,0.0684089,4.11666,7.02807,1.77382,0.194849,0.509903,0.0519663
1.2,4.12706,4.04948,7.06153,7.07479,1.77905,1.74352,1.06454,1.13493,3.33663,3.49053,0.516921,0.545178,0.210261,0.240457,0.510702,0.51471,0.0525298,0.0463411,1.51198,1.38738,0.0776692,0.109943,0.0565059,0.0687185,4.12706,7.06153,1.77905,0.210261,0.510702,0.0525298
1.21,4.13795,4.0583,7.0948,7.10803,1.78416,1.74873,1.11447,1.18295,3.31715,3.4682,0.505892,0.535132,0.225091,0.253139,0.511457,0.515597,0.0530964,0.0470399,1.45424,1.33429,0.073241,0.109526,0.056822,0.0690172,4.13795,7.0948,1.78416,0.225091,0.511457,0.0530964
1.22,4.14935,4.06758,7.12787,7.14123,1.78917,1.75388,1.16469,1.23178,3.29612,3.44463,0.495063,0.525048,0.239349,0.265053,0.512168,0.516525,0.0536662,0.0477134,1.39739,1.28253,0.0690565,0.110733,0.0571335,0.0693044,4.14935,7.12787,1.78917,0.239349,0.512168,0.0536662
1.23,4.16125,4.07738,7.16072,7.17443,1.79407,1.75898,1.21519,1.28146,3.27359,3.41988,0.484433,0.514926,0.253043,0.276233,0.512839,0.517525,0.0542391,0.0483603,1.34158,1.23207,0.0651031,0.113788,0.0574402,0.0695797,4.16125,7.16072,1.79407,0.253043,0.512839,0.0542391
1.24,4.17365,4.08775,7.19333,7.20766,1.79886,1.76401,1.26598,1.33199,3.24959,3.39398,0.473999,0.504793,0.266184,0.286717,0.513471,0.518608,0.054815,0.0489784,1.28693,1.18283,0.0613686,0.118806,0.0577423,0.069843,4.17365,7.19333,1.79886,0.266184,0.513471,0.054815
1.25,4.18657,4.09875,7.2257,7.24095,1.80355,1.76899,1.31703,1.38332,3.22416,3.36696,0.463758,0.494708,0.278785,0.296554,0.514067,0.519754,0.0553939,0.0495661,1.23353,1.13475,0.0578415,0.12568,0.0580396,0.0700947,4.18657,7.2257,1.80355,0.278785,0.514067,0.0553939
1.26,4.19999,4.11042,7.25781,7.27429,1.80813,1.7739,1.36836,1.43534,3.19736,3.33884,0.453709,0.484767,0.290859,0.305811,0.514628,0.520911,0.0559758,0.0501225,1.18148,1.08777,0.0545108,0.133941,0.0583322,0.0703359,4.19999,7.25781,1.80813,0.290859,0.514628,0.0559758
1.27,4.21393,4.12278,7.28965,7.30765,1.81262,1.77873,1.41995,1.48786,3.16922,3.30962,0.443848,0.475092,0.30242,0.314576,0.515158,0.521993,0.0565605,0.0506512,1.13082,1.04183,0.0513661,0.142619,0.0586201,0.0705683,4.21393,7.28965,1.81262,0.30242,0.515158,0.0565605
1.28,4.22839,4.13585,7.32119,7.34092,1.81701,1.78348,1.4718,1.54067,3.13979,3.27933,0.434174,0.465818,0.313481,0.322959,0.515656,0.522895,0.0571482,0.0511621,1.08162,0.99696,0.0483974,0.150214,0.0589032,0.070794,4.22839,7.32119,1.81701,0.313481,0.515656,0.0571482
1.29,4.24337,4.14962,7.35244,7.37394,1.82131,1.78813,1.5239,1.59359,3.10911,3.24801,0.424684,0.457069,0.324057,0.331083,0.516126,0.523521,0.0577386,0.0516729,1.0339,0.953253,0.0455954,0.154796,0.0591816,0.0710141,4.24337,7.35244,1.82131,0.324057,0.516126,0.0577386
1.3,4.25887,4.16413,7.38337,7.4065,1.82551,1.79269,1.57625,1.64654,3.07722,3.21567,0.415376,0.44891,0.334163,0.339072,0.516569,0.523804,0.0583318,0.0522073,0.987683,0.910896,0.042951,0.154321,0.0594551,0.0712279,4.25887,7.38337,1.82551,0.334163,0.516569,0.0583318
1.31,4.2749,4.17939,7.41398,7.4384,1.82961,1.79716,1.62884,1.69962,3.04415,3.18232,0.406247,0.441343,0.343816,0.347027,0.516984,0.523714,0.0589277,0.0527893,0.942994,0.870116,0.0401935,0.14699,0.0597239,0.0714334,4.2749,7.41398,1.82961,0.343816,0.516984,0.0589277
1.32,4.29145,4.19543,7.44425,7.4695,1.83363,1.80155,1.68166,1.753,3.00996,3.14795,0.397295,0.434285,0.353028,0.355019,0.517379,0.523241,0.0595262,0.0534372,0.899833,0.831132,0.039069,0.131491,0.0599879,0.0716271,4.29145,7.44425,1.83363,0.353028,0.517379,0.0595262
1.33,4.30853,4.21223,7.47417,7.49973,1.83756,1.80586,1.73472,1.8069,2.97468,3.11257,0.388518,0.427607,0.361817,0.363076,0.517743,0.522368,0.0601274,0.0541592,0.858198,0.794085,0.0292311,0.106911,0.0602471,0.0718058,4.30853,7.47417,1.83756,0.361817,0.517743,0.0601274
1.34,4.32614,4.22979,7.50374,7.52909,1.8414,1.81009,1.788,1.86149,2.93835,3.07618,0.379912,0.421176,0.370197,0.371184,0.517848,0.521029,0.0607312,0.054952,0.818079,0.759007,-0.013448,0.0723549,0.0605015,0.071968,4.32614,7.50374,1.8414,0.370197,0.517848,0.0607312
1.35,4.34429,4.24809,7.53294,7.55761,1.84516,1.81423,1.84143,1.91682,2.90102,3.03879,0.371475,0.414891,0.378184,0.379291,0.517378,0.519083,0.0613374,0.0558035,0.779463,0.725818,-0.0848704,0.0265006,0.060751,0.0721136,4.34429,7.53294,1.84516,0.378184,0.517378,0.0613374
1.36,4.36297,4.26712,7.56176,7.58537,1.84883,1.81825,1.89495,1.97282,2.86273,3.0004,0.363205,0.408701,0.385792,0.387318,0.516075,0.516332,0.0619462,0.0566968,0.742329,0.694368,-0.179083,-0.0325845,0.0609957,0.0722444,4.36297,7.56176,1.84883,0.385792,0.516075,0.0619462
1.37,4.38219,4.2869,7.59019,7.61244,1.85242,1.82215,1.94842,2.0293,2.82354,2.96102,0.3551,0.402598,0.393035,0.395174,0.513738,0.512551,0.0625573,0.0576133,0.706653,0.664483,-0.290958,-0.107196,0.0612356,0.0723636,4.38219,7.59019,1.85242,0.393035,0.513738,0.0625573
1.38,4.40194,4.30745,7.61823,7.63888,1.85593,1.82593,2.00172,2.08603,2.78351,2.92071,0.347156,0.396587,0.399929,0.402781,0.510211,0.507543,0.0631709,0.0585365,0.672408,0.635998,-0.416258,-0.199413,0.0614707,0.0724752,4.40194,7.61823,1.85593,0.399929,0.510211,0.0631709
1.39,4.42222,4.32877,7.64586,7.66476,1.85937,1.82961,2.05468,2.14271,2.74269,2.8795,0.339372,0.390668,0.406488,0.410076,0.505379,0.501157,0.0637867,0.0594529,0.639564,0.608754,-0.551611,-0.310482,0.0617009,0.0725834,4.42222,7.64586,1.85937,0.406488,0.505379,0.0637867
1.4,4.44303,4.35085,7.67308,7.69013,1.86272,1.8332,2.10716,2.19905,2.70114,2.83747,0.331745,0.384828,0.412725,0.417025,0.499154,0.493297,0.0644049,0.060353,0.608087,0.582613,-0.694443,-0.440435,0.0619263,0.0726926,4.44303,7.67308,1.86272,0.412725,0.499154,0.0644049
1.41,4.46436,4.37363,7.69988,7.71504,1.866,1.83671,2.15897,2.25471,2.65893,2.79468,0.324272,0.379042,0.418654,0.42361,0.491471,0.483913,0.0650252,0.0612309,0.577944,0.557442,-0.8429,-0.588052,0.0621468,0.0728061,4.46436,7.69988,1.866,0.418654,0.491471,0.0650252
1.42,4.48621,4.39704,7.72625,7.73953,1.86921,1.84015,2.20995,2.30937,2.61611,2.75118,0.316951,0.373278,0.424289,0.429827,0.482281,0.472989,0.0656478,0.0620848,0.549096,0.53313,-0.995777,-0.75103,0.0623625,0.0729268,4.48621,7.72625,1.86921,0.424289,0.482281,0.0656478
1.43,4.50856,4.42101,7.7522,7.76362,1.87234,1.84353,2.25991,2.36268,2.57274,2.70703,0.309779,0.367504,0.429641,0.435683,0.471543,0.460535,0.0662725,0.0629167,0.521508,0.509581,-1.15247,-0.926273,0.0625734,0.0730564,4.50856,7.7522,1.87234,0.429641,0.471543,0.0662725
1.44,4.5314,4.44548,7.77771,7.78733,1.8754,1.84685,2.30869,2.41433,2.52887,2.66226,0.302755,0.361692,0.434723,0.441187,0.45922,0.446578,0.0668992,0.0637321,0.49514,0.486733,-1.31294,-1.11014,0.0627794,0.0731961,4.5314,7.77771,1.8754,0.434723,0.45922,0.0668992
1.45,4.55473,4.47037,7.80277,7.81065,1.8784,1.85011,2.35611,2.46401,2.48456,2.61691,0.295875,0.355816,0.439547,0.446351,0.44527,0.431158,0.0675281,0.0645392,0.469954,0.46455,-1.47776,-1.29865,0.0629805,0.073346,4.55473,7.80277,1.8784,0.439547,0.44527,0.0675281
1.46,4.57852,4.49564,7.8274,7.8336,1.88132,1.8533,2.40199,2.51145,2.43985,2.57102,0.289137,0.349861,0.444126,0.451187,0.429646,0.414326,0.0681588,0.0653483,0.445911,0.443024,-1.64813,-1.48763,0.0631769,0.0735054,4.57852,7.8274,1.88132,0.444126,0.429646,0.0681588
1.47,4.60276,4.52126,7.85157,7.85616,1.88418,1.85643,2.44616,2.55639,2.39479,2.5246,0.28254,0.343813,0.448469,0.45571,0.412281,0.39614,0.0687916,0.0661706,0.42297,0.422173,-1.82688,-1.67285,0.0633684,0.0736733,4.60276,7.85157,1.88418,0.448469,0.412281,0.0687916
1.48,4.62744,4.54719,7.87529,7.87835,1.88697,1.85948,2.48845,2.59866,2.34942,2.47769,0.276079,0.337668,0.452589,0.459937,0.393095,0.376664,0.0694262,0.0670173,0.401093,0.402022,-2.0076,-1.8502,0.0635551,0.0738475,4.62744,7.87529,1.88697,0.452589,0.393095,0.0694262
1.49,4.65253,4.57343,7.89856,7.90016,1.8897,1.86246,2.52868,2.6381,2.30376,2.43031,0.269754,0.331426,0.456494,0.463884,0.372231,0.355971,0.0700627,0.0678983,0.380241,0.382606,-2.1595,-2.01586,0.0637369,0.0740263,4.65253,7.89856,1.8897,0.456494,0.372231,0.0700627
1.5,4.678,4.59996,7.92137,7.92161,1.89237,1.86535,2.56673,2.67462,2.25784,2.38248,0.263562,0.325092,0.460197,0.467571,0.350001,0.33414,0.0707009,0.0688219,0.360375,0.363952,-2.28184,-2.16649,0.0639139,0.0742073,4.678,7.92137,1.89237,0.460197,0.350001,0.0707009
1.51,4.70385,4.62677,7.94371,7.94271,1.89497,1.86817,2.60249,2.70817,2.21168,2.33421,0.257499,0.318674,0.463705,0.471019,0.326683,0.311267,0.0713409,0.0697938,0.341457,0.346079,-2.37777,-2.29942,0.0640861,0.0743883,4.70385,7.94371,1.89497,0.463705,0.326683,0.0713409
1.52,4.73005,4.65385,7.9656,7.96349,1.89752,1.8709,2.6359,2.73874,2.16528,2.28553,0.251565,0.312182,0.467029,0.47425,0.302524,0.287461,0.0719826,0.0708167,0.32345,0.328992,-2.4503,-2.41274,0.0642535,0.0745672,4.73005,7.9656,1.89752,0.467029,0.302524,0.0719826
1.53,4.75656,4.68118,7.98702,7.98396,1.90001,1.87355,2.66691,2.76637,2.11864,2.23643,0.245757,0.305631,0.470177,0.477283,0.277746,0.262854,0.072626,0.0718905,0.306318,0.312683,-2.50215,-2.50538,0.0644161,0.0747424,4.75656,7.98702,1.90001,0.470177,0.277746,0.072626
1.54,4.78338,4.70875,8.00797,8.00416,1.90244,1.87612,2.6955,2.79115,2.07175,2.18694,0.240073,0.299037,0.473158,0.480141,0.252542,0.237599,0.0732709,0.0730119,0.290023,0.297125,-2.53579,-2.57712,0.0645739,0.0749124,4.78338,8.00797,1.90244,0.473158,0.252542,0.0732709
1.55,4.81046,4.73653,8.02845,8.0241,1.90481,1.87862,2.72167,2.81314,2.0246,2.13704,0.234509,0.292419,0.47598,0.482841,0.227083,0.211872,0.0739174,0.0741753,0.274532,0.282285,-2.55345,-2.62851,0.064727,0.0750761,4.81046,8.02845,1.90481,0.47598,0.227083,0.0739174
1.56,4.8378,4.76449,8.04846,8.04379,1.90713,1.88104,2.74542,2.83247,1.97719,2.08675,0.229065,0.285793,0.478651,0.485403,0.201519,0.185862,0.0745655,0.0753727,0.259809,0.268116,-2.55713,-2.66073,0.0648752,0.0752325,4.8378,8.04846,1.90713,0.478651,0.201519,0.0745655
1.57,4.86536,4.79258,8.068,8.06323,1.90939,1.8834,2.76677,2.84926,1.92949,2.03607,0.223738,0.279184,0.481179,0.487842,0.175981,0.159772,0.0752149,0.0765947,0.245823,0.254572,-2.54864,-2.67544,0.0650187,0.0753811,4.86536,8.068,1.90939,0.481179,0.175981,0.0752149
1.58,4.89313,4.82078,8.08705,8.08241,1.9116,1.8857,2.78575,2.86362,1.88148,1.98499,0.218526,0.27261,0.48357,0.490173,0.150582,0.133806,0.0758658,0.0778313,0.23254,0.241596,-2.52961,-2.67466,0.0651574,0.0755214,4.89313,8.08705,1.9116,0.48357,0.150582,0.0758658
1.59,4.92107,4.84902,8.10562,8.10133,1.91376,1.88794,2.80239,2.87568,1.83316,1.9335,0.213426,0.266092,0.485832,0.492406,0.125419,0.108159,0.0765181,0.0790722,0.219929,0.229145,-2.50151,-2.66052,0.0652914,0.075653,4.92107,8.10562,1.91376,0.485832,0.125419,0.0765181
1.6,4.94917,4.87729,8.12371,8.11998,1.91587,1.89012,2.81673,2.88555,1.78451,1.88161,0.208437,0.259651,0.487971,0.494553,0.100577,0.0830116,0.0771716,0.0803075,0.207961,0.217173,-2.46564,-2.63523,0.0654207,0.075776,4.94917,8.12371,1.91587,0.487971,0.100577,0.0771716
1.61,4.9774,4.90554,8.14131,8.13832,1.91793,1.89226,2.82881,2.89335,1.7355,1.82929,0.203556,0.253305,0.489993,0.49662,0.0761281,0.0585243,0.0778265,0.0815286,0.196606,0.205645,-2.42319,-2.60086,0.0655452,0.0758902,4.9774,8.14131,1.91793,0.489993,0.0761281,0.0778265
1.62,5.00574,4.93375,8.15842,8.15633,1.91994,1.89435,2.83869,2.89919,1.68612,1.77655,0.198782,0.247071,0.491905,0.498615,0.0521319,0.0348291,0.0784825,0.0827277,0.185836,0.19453,-2.37521,-2.55932,0.0656651,0.0759956,5.00574,8.15842,1.91994,0.491905,0.0521319,0.0784825
1.63,5.03417,4.96188,8.17503,8.17401,1.92191,1.89639,2.8464,2.90317,1.63636,1.72338,0.194112,0.240965,0.493712,0.500542,0.0286391,0.0120299,0.0791397,0.0838989,0.175623,0.183805,-2.32264,-2.51232,0.0657802,0.0760923,5.03417,8.17503,1.92191,0.493712,0.0286391,0.0791397
1.64,5.06266,4.98993,8.19115,8.19131,1.92382,1.89838,2.852,2.90538,1.5862,1.66976,0.189545,0.234999,0.495419,0.502404,0.00569148,-0.0097983,0.0797981,0.0850379,0.165942,0.173458,-2.26633,-2.46127,0.0658907,0.0761805,5.06266,8.19115,1.92382,0.495419,0.00569148,0.0797981
